!CSV A.01.01
!Keysight Technologies,E5080B,MY59100151,A.13.70.02
!Date: Wednesday, April 01, 2020 18:02:30
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(MAG),S11(DEG),S12(MAG),S12(DEG),S21(MAG),S21(DEG),S22(MAG),S22(DEG)
15508860.5,0.86733037,-173.13986,0.00080222328,-133.16286,0.11073303,-118.68546,0.6381833,155.4286
16008856,0.8606323,-178.41135,0.00092127325,39.115204,0.18055198,-84.245125,0.6551649,149.49875
16508851.5,0.85363227,176.20168,0.00049342756,171.85318,0.062268198,-43.227825,0.63026267,145.90335
17008847,0.84591472,171.02142,0.00028870234,97.087158,0.11405008,-64.099358,0.63545114,139.16515
17508842.5,0.84000421,165.77766,0.00017861245,120.87399,0.14492361,-65.699509,0.61536038,132.85847
18008838,0.83231121,160.51576,0.00054880424,-27.212002,0.14980642,-77.465759,0.64876688,135.88068
18508833.5,0.82775939,155.30406,0.00077609974,-53.470139,0.11533305,-124.51786,0.62473267,127.89517
19008829,0.82094127,150.04974,0.0005055684,92.822815,0.14624271,-77.029793,0.62807065,119.67978
19508824.5,0.8171261,144.71135,0.0010747297,32.904316,0.20280781,-92.817375,0.5982613,115.4826
20008820,0.81104821,139.67023,0.0010098289,-90.281158,0.093688019,-87.068756,0.6057539,112.45708
20508815.5,0.80708486,134.54314,0.00036500764,18.691065,0.17489167,-126.47964,0.59316665,110.26536
21008811,0.80278528,129.34038,0.00060559268,-32.095161,0.14001656,-141.11362,0.60297889,101.36451
21508806.5,0.79740387,124.09879,0.00056090433,148.26155,0.2117027,-141.87312,0.56919885,101.74928
22008802,0.79501271,119.16969,0.00038898276,-172.57468,0.27817318,-140.44383,0.58130652,92.581528
22508797.5,0.78719813,113.68566,0.0009128594,-166.94949,0.12064112,-135.05539,0.60194534,91.706146
23008793,0.78311801,108.96733,0.00046719765,124.72602,0.1163302,-147.08597,0.57573199,87.415894
23508788.5,0.77849084,103.90788,0.00046717003,153.17073,0.16586253,-155.64406,0.58394659,83.639236
24008784,0.77904761,98.736893,0.00027624352,-150.57291,0.23580509,-115.82605,0.56686789,76.24054
24508779.5,0.77458131,93.768578,0.00076682272,-116.60056,0.39916086,-137.60649,0.57416302,72.750626
25008775,0.76934117,88.501572,0.00087247865,-114.53838,0.3350777,-144.07825,0.56038713,73.232567
25508770.5,0.77027529,83.369583,0.00054966711,-91.504257,0.32992771,-134.55566,0.58717543,67.782921
26008766,0.7619943,78.228256,0.00090749597,55.737553,0.32262048,-160.25107,0.59196758,61.850178
26508761.5,0.75969005,73.625793,0.0014006618,149.94632,0.40666837,-150.62308,0.57991368,58.213703
27008757,0.75957561,68.315079,0.00051501353,-22.101427,0.36839312,-151.71976,0.56784856,53.084011
27508752.5,0.75539911,63.390896,0.00059131189,145.20615,0.41597229,-148.97958,0.59703141,46.408375
28008748,0.7527498,58.309639,0.0010103129,-87.694565,0.44116959,-140.09084,0.58261108,42.808189
28508743.5,0.75234127,53.233402,0.00040046705,-143.90388,0.63625717,-166.597,0.54452103,41.936684
29008739,0.74640667,48.054779,0.00054081442,45.613171,0.82256049,-160.82106,0.55662477,35.102337
29508734.5,0.74428517,42.623466,0.0007550735,-137.07506,0.846901,-167.81731,0.55997157,30.390877
30008730,0.73982042,38.102703,0.0015290374,114.36501,0.82433856,-174.16272,0.56925344,31.796072
30508725.5,0.73615944,32.636749,0.0009012777,-36.879028,0.98614049,-168.17191,0.56248134,23.60424
31008721,0.73727834,27.945671,0.002187998,147.97447,1.0441535,162.78249,0.61068022,22.416412
31508716.5,0.73272556,22.672249,0.00024757496,-106.82899,1.8935941,-165.05748,0.59291869,11.043039
32008712,0.72837269,17.251682,0.0016743073,121.32764,1.2420911,148.48605,0.66586989,13.626535
32508707.5,0.72476965,12.198156,0.00025248143,90.945526,2.1109071,172.01534,0.58277971,3.4195335
33008703,0.72042197,6.6038833,0.00065073936,-121.23248,2.6649342,149.73586,0.63514358,9.4645987
33508698.5,0.71394581,1.7954369,0.00078151695,-114.18795,2.6568842,152.78922,0.67320901,11.814474
34008694,0.71042365,-3.4170682,0.0013205387,-12.123837,2.0692954,149.82028,0.59618628,1.2924331
34508689.5,0.70583779,-9.1916142,0.002002805,-40.597157,3.2143562,144.61688,0.58312106,-10.134926
35008685,0.701756,-13.927329,0.0016047256,149.90929,3.4656184,143.77754,0.66755182,5.8826628
35508680.5,0.69211584,-19.169048,0.0022643562,-108.68761,3.4175646,139.70975,0.42588317,-5.1637836
36008676,0.68535078,-25.270304,0.0014362461,-87.250259,4.0492148,130.50241,0.62357342,-7.8031111
36508671.5,0.67971694,-30.441244,0.0006015437,-126.04359,4.4030485,121.96835,0.58287281,-28.659204
37008667,0.67321581,-36.354134,7.6375909e-005,8.3177681,5.6203585,113.79735,0.45492479,-44.201736
37508662.5,0.66116923,-41.993526,0.00085201295,-21.057135,5.6604309,110.72164,0.67072016,-27.043221
38008658,0.65022665,-47.17046,0.0004547594,-74.421928,6.7049046,98.207939,0.57662672,-37.385983
38508653.5,0.63987803,-52.825508,0.0021013415,-108.55442,7.5617628,93.489578,0.60234302,-44.546017
39008649,0.63083476,-57.872807,0.0014437173,64.63382,7.8951516,86.278961,0.64596826,-39.30534
39508644.5,0.61644852,-63.846107,0.0015191719,-13.439796,10.048114,82.572083,0.5759396,-40.770573
40008640,0.60010284,-69.265091,5.4150303e-005,75.770729,10.442122,71.180725,0.63396627,-45.654175
40508635.5,0.58636665,-74.927437,0.0016601911,41.285133,11.302796,61.079063,0.51090831,-70.789917
41008631,0.57073057,-80.422203,0.0015790996,13.414953,12.799932,55.567276,0.62297714,-49.665802
41508626.5,0.55637914,-85.922569,0.0021320067,-67.842628,13.527052,50.700722,0.66984475,-43.618557
42008622,0.54031146,-91.272728,0.00019772832,-31.583294,14.720137,43.384544,0.66633236,-60.369202
42508617.5,0.5228284,-96.044968,0.0019698287,-30.150688,16.587404,38.400288,0.6405673,-67.140579
43008613,0.50976747,-101.76869,0.0012402168,-62.280556,17.715677,27.416973,0.45043191,-59.680534
43508608.5,0.49226573,-107.17879,0.0012942217,-79.829842,18.508596,21.069244,0.49018282,-73.494331
44008604,0.47744709,-112.32417,0.0015133806,132.00049,21.254156,12.603148,0.63087642,-82.683159
44508599.5,0.46054524,-117.4502,0.0021058458,14.595734,22.736879,8.6593733,0.54642081,-77.839836
45008595,0.44656637,-122.42586,0.00046602474,124.82663,24.035406,1.1284627,0.56458634,-78.286049
45508590.5,0.43097115,-127.00253,0.0020599021,80.43969,25.334713,-4.7965035,0.59942257,-82.82737
46008586,0.41746554,-132.2338,0.0012976842,101.42057,27.51087,-13.451776,0.47213966,-99.235352
46508581.5,0.40103081,-136.88275,0.0021599752,-5.7086573,30.590616,-18.589832,0.55321461,-91.844727
47008577,0.3865366,-142.1552,0.0017950993,3.3301592,32.561447,-24.848961,0.54565752,-86.709862
47508572.5,0.37405711,-146.37881,0.00062129134,-127.43775,34.253601,-31.280857,0.47000554,-118.01439
48008568,0.35561675,-151.71266,0.00052012876,-177.08272,37.891186,-37.486603,0.30639207,-112.29482
48508563.5,0.34907505,-155.81964,0.00021997934,-154.97852,38.522949,-45.464294,0.68047202,-94.499359
49008559,0.33314696,-160.4308,0.001993164,-167.77028,41.763912,-51.687046,0.55861521,-113.12079
49508554.5,0.32393482,-164.51817,0.001796601,-65.854469,44.544292,-57.602764,0.52641922,-105.67941
50008550,0.31362149,-168.81331,0.00058439496,-44.084953,47.153503,-64.975922,0.52156311,-121.43111
50508545.5,0.30016112,-172.99437,0.00028710254,-31.444746,49.851151,-70.457947,0.62695271,-131.13255
51008541,0.2914311,-177.90073,0.001704277,-172.09225,53.457825,-76.119293,0.56293666,-139.60614
51508536.5,0.28119922,178.69664,0.00043247154,-122.48111,56.661835,-82.526558,0.55868912,-124.90165
52008532,0.2741527,173.69806,0.00076152151,-177.92458,58.886147,-87.71093,0.64221656,-130.19031
52508527.5,0.26531637,170.00475,0.00091192423,149.32303,63.35619,-94.909241,0.56837493,-149.80569
53008523,0.2560603,164.8298,0.0012105618,128.90182,66.128944,-100.39276,0.56710243,-130.10539
53508518.5,0.24800782,162.32582,0.0010513198,174.92961,69.514404,-106.20368,0.49841425,-145.62666
54008514,0.23849903,157.79156,0.0012431827,161.00914,73.49543,-111.92626,0.5152083,-153.69554
54508509.5,0.2377094,153.69746,0.0019113952,-41.807129,77.145546,-117.7224,0.44357947,-157.1127
55008505,0.23076852,150.24464,0.0013802171,94.475044,81.625748,-122.98797,0.57807726,-154.04176
55508500.5,0.22165881,146.51611,0.00022162002,-118.60912,84.934792,-128.60059,0.57360345,-158.74159
56008496,0.21441765,141.8063,0.0011268422,-177.58177,90.255455,-135.14926,0.59782296,-171.14615
56508491.5,0.21159625,138.46152,0.0022305551,-172.28474,93.809677,-140.56728,0.44394082,-166.58344
57008487,0.20456122,134.24561,0.00055004505,119.55536,98.463936,-146.16521,0.55983055,-177.25938
57508482.5,0.19959851,130.13945,0.00035416119,168.01228,103.14235,-152.18623,0.5297392,-178.62663
58008478,0.19479328,126.80425,0.00083493174,22.443794,108.27707,-157.30888,0.49809909,-161.53149
58508473.5,0.1913397,123.6434,0.00088990328,-26.590158,114.25142,-163.29271,0.47075388,-159.71635
59008469,0.18833758,120.09202,0.00082537677,87.38662,118.70633,-168.46815,0.50001478,-174.34828
59508464.5,0.18240906,116.79509,0.0010945029,95.091454,125.29344,-174.61342,0.58936679,162.25943
60008460,0.18179023,112.04924,0.00074772583,43.743759,129.73872,-179.97745,0.40115005,-176.53355
60508455.5,0.17895207,108.86172,0.00014407403,-56.193993,135.894,174.52319,0.45005187,166.57362
61008451,0.17245817,106.431,0.00184494,112.45892,141.79509,169.24121,0.487914,170.45862
61508446.5,0.17384711,102.19147,0.0013557171,-154.23738,148.28247,163.89493,0.53087693,155.99313
62008442,0.16613387,99.876236,0.00080742512,96.74511,153.65776,158.11865,0.4576425,153.33383
62508437.5,0.1673618,96.239906,0.00061413337,155.9789,160.60634,152.8508,0.60845816,178.94188
63008433,0.16518588,91.086868,0.0014653929,5.590157,168.16644,147.3909,0.57372046,163.37675
63508428.5,0.1596251,89.782738,0.0013690172,-37.045483,174.43297,142.35242,0.38074523,134.17441
64008424,0.15784277,85.073334,0.00024727033,87.969414,181.25723,136.4677,0.35052857,143.43471
64508419.5,0.15975904,84.075378,0.0014217874,-51.719997,187.92293,131.52501,0.61395967,131.72539
65008415,0.15731931,79.691521,0.00032788562,-81.942345,196.39847,125.74702,0.27271375,167.38043
65508410.5,0.15365538,77.282578,0.0016239282,-47.742073,202.19844,120.44648,0.42634001,164.50766
66008406,0.14927913,73.445557,0.0011952126,-27.43849,210.32312,115.19181,0.43936071,147.37721
66508401.5,0.14732242,70.626511,0.00076697854,-165.50702,217.9727,109.56288,0.57084113,132.36507
67008397,0.14814985,67.309189,0.00011489721,108.15253,225.76285,104.33417,0.43277404,113.0405
67508392.5,0.14939994,64.763885,0.0014490532,10.972248,234.32809,98.98793,0.4868052,120.39297
68008388,0.14611223,61.028934,0.0006938618,-7.0140462,243.05501,93.651688,0.40741193,126.75715
68508383.5,0.14737539,59.930408,0.00099827035,15.626172,250.09848,88.538879,0.50444168,107.84457
69008379,0.14663364,55.754436,0.00027979977,-101.10652,259.15558,82.787834,0.43794671,118.23873
69508374.5,0.14381848,53.019085,0.00086372765,110.08964,268.01959,77.660759,0.31650195,123.59845
70008370,0.14590485,51.0695,0.0014069456,79.04406,275.75961,72.357971,0.2824814,109.85716
70508365.5,0.14428593,48.135979,0.00020738183,8.7192898,284.28354,67.088699,0.44711074,83.354691
71008361,0.14132078,45.196495,0.00098783523,123.77371,293.38998,61.543633,0.42530566,86.995155
71508356.5,0.14117458,41.972092,0.0010608337,-24.652327,300.9985,56.396164,0.37171409,73.461884
72008352,0.14122385,38.975269,0.00021306201,42.770329,309.90656,51.137135,0.3534998,76.106735
72508347.5,0.13940166,37.469479,0.00071215333,-89.601585,318.16388,45.807465,0.35857347,88.268494
73008343,0.1373411,34.942738,0.00047048749,11.579444,326.34549,40.720573,0.28870827,122.36422
73508338.5,0.13938975,30.762718,0.00092064834,-106.01003,335.29684,35.366196,0.32585156,71.952744
74008334,0.13976964,28.402224,0.000348845,90.288597,344.92432,30.042665,0.43027353,60.183468
74508329.5,0.13568763,26.219439,0.00020417117,63.185062,351.8338,25.032976,0.12027423,77.313103
75008325,0.135952,23.630344,0.00076577323,171.80788,361.21817,19.661646,0.43036702,76.74128
75508320.5,0.13971248,20.947018,0.0004933204,11.730687,370.50275,14.484082,0.413122,28.784525
76008316,0.13578331,19.817095,0.0012899777,-59.088215,377.69763,9.3497915,0.29669163,82.061249
76508311.5,0.1371823,16.309286,0.0008893045,-142.88872,386.09601,4.2466111,0.27663222,41.29808
77008307,0.13514508,13.789375,0.00041019233,-131.91261,394.47501,-0.90241891,0.49878794,58.970982
77508302.5,0.13419321,10.93043,0.0007815694,-118.3245,402.34366,-6.1294041,0.47042426,36.657314
78008298,0.13538904,8.3578291,0.0013550945,153.25867,409.83017,-11.208818,0.47564316,18.910294
78508293.5,0.13817263,5.8696046,0.0010226208,45.023212,418.01248,-16.332981,0.17920944,27.94577
79008289,0.13738561,4.0615788,0.00059417333,-165.28241,426.29547,-21.301062,0.5328685,68.339699
79508284.5,0.13177077,-0.64079821,0.00064002053,146.4939,431.47702,-26.380472,0.50306612,47.900539
80008280,0.1363599,-1.6916574,0.00027970027,-129.44022,440.8399,-31.286375,0.46665019,29.717255
80508275.5,0.13452038,-4.774826,0.0016908071,98.127861,447.69772,-36.237286,0.43854779,22.614342
81008271,0.13394521,-6.5356603,0.00045027837,-43.385853,453.40436,-41.235786,0.39236411,35.543251
81508266.5,0.13554798,-10.434209,0.00057976972,-158.2825,460.34348,-46.404953,0.38997406,26.810921
82008262,0.13018891,-10.815293,0.00016309743,34.588676,468.05536,-50.877884,0.21017633,-8.4682322
82508257.5,0.1301194,-12.937037,0.00056660187,16.623117,475.05341,-55.506958,0.18811201,15.325747
83008253,0.13500451,-15.588105,0.00070184172,-104.57758,481.96014,-60.687988,0.12530871,-23.829823
83508248.5,0.1372115,-19.991611,0.0012493542,-111.04549,487.72012,-65.790268,0.42200682,10.725265
84008244,0.12830256,-22.664484,0.0010305292,-145.35004,493.25882,-70.272118,0.47115773,8.4265041
84508239.5,0.1296811,-23.148018,0.0011973605,-51.177975,501.03342,-74.922112,0.41934177,25.581144
85008235,0.1311129,-24.889685,0.00026129014,-173.75636,505.94202,-79.666695,0.10536375,-7.1359954
85508230.5,0.13004071,-29.061571,0.00057318207,-169.19212,511.69995,-84.369911,0.24370776,25.657541
86008226,0.13045968,-31.970066,0.001504513,157.10944,517.93365,-89.135849,0.28320327,-14.972765
86508221.5,0.1292014,-32.7981,0.00075151492,68.503471,523.2381,-93.507965,0.066611409,-17.945179
87008217,0.12981442,-34.66666,0.00036569743,87.546204,528.83264,-98.246544,0.3201496,-38.648827
87508212.5,0.12735157,-37.495461,0.00028372265,22.200754,533.68488,-102.6579,0.31171331,-3.5086718
88008208,0.12470753,-39.048756,0.00054680835,112.66174,540.35175,-107.23716,0.25722009,57.152122
88508203.5,0.13000828,-41.92844,0.00051511009,47.563145,544.80695,-111.81413,0.098750561,-0.37781137
89008199,0.13061242,-44.911739,0.00070776284,38.247128,547.828,-116.56275,0.10766858,26.530128
89508194.5,0.12602127,-47.216068,0.00089165836,-126.56908,553.85968,-120.68032,0.13913795,9.288662
90008190,0.12883532,-49.667805,0.00074503478,6.356935,558.62677,-125.36676,0.38536522,-20.236626
90508185.5,0.12705882,-50.432068,0.00091034942,-103.52216,565.12299,-129.69141,0.38546312,-52.697048
91008181,0.12438293,-54.994431,0.00035915445,19.000269,568.05713,-133.71416,0.50119758,-32.018642
91508176.5,0.12930556,-56.453796,0.00051248161,97.271713,571.95428,-138.42393,0.45340648,-15.543047
92008172,0.12755139,-58.92717,0.00090602413,-147.80832,577.44397,-142.62453,0.66613966,-31.333176
92508167.5,0.12730169,-61.500561,0.0011282337,127.02083,580.18951,-146.96082,0.32526922,-90.649239
93008163,0.12384059,-63.96328,0.0018648584,-22.122999,584.59296,-151.20215,0.30559516,-76.21154
93508158.5,0.12756667,-66.267281,0.0012117657,-74.599983,586.88141,-155.59657,0.55688566,2.2412188
94008154,0.12731154,-68.057983,0.00054590474,-112.07589,590.01135,-159.69269,0.2235657,-40.898788
94508149.5,0.12642425,-71.323769,0.0013138794,-104.21928,594.63959,-163.75368,0.35724357,2.9237444
95008145,0.12529907,-74.054405,0.00095893355,-166.72142,597.80579,-168.09123,0.3656995,-34.212959
95508140.5,0.12335767,-75.352966,0.00054787332,-122.73469,603.23138,-172.15523,0.16091469,-44.473213
96008136,0.12671091,-76.459282,0.0013044272,-88.461716,607.16821,-176.47453,0.29644683,-10.748966
96508131.5,0.12441285,-80.304771,0.00044462638,97.879181,610.22974,179.63858,0.063481852,-4.91675
97008127,0.12133601,-82.937798,0.0011353098,174.35274,613.95502,175.65297,0.33721915,100.4753
97508122.5,0.12350215,-84.068542,0.0012226007,-75.545319,616.71454,171.31422,0.14323094,-25.541307
98008118,0.12149289,-85.844482,0.0003263971,-172.76779,620.58765,167.39429,0.30777386,-112.61519
98508113.5,0.12272868,-90.576408,0.0002077278,26.52318,621.49707,163.49794,0.027355645,-110.50585
99008109,0.11915023,-91.655556,0.0011602854,95.418846,628.01544,159.49954,0.2803548,-38.975353
99508104.5,0.12062428,-94.411179,0.00027366518,46.495163,629.95178,155.43723,0.018269438,-34.504982
100008100,0.12162831,-97.177277,0.00094739918,146.30977,631.1275,151.48421,0.10563907,107.97069
100508095.5,0.12420634,-100.34825,0.00056007033,38.613686,632.39917,147.57301,0.16393411,-138.60123
101008091,0.1223326,-102.61493,0.0011272471,-134.39801,636.62061,143.60225,0.25543651,-83.011101
101508086.5,0.12226996,-103.99075,0.0017504101,-135.97603,638.89819,139.65694,0.25861159,-84.514351
102008082,0.12129087,-106.95544,0.0010109853,45.259296,641.48352,135.86279,0.14688352,-141.67683
102508077.5,0.11646692,-111.17803,0.0012863327,-128.33653,645.68005,132.14983,0.10419532,114.31713
103008073,0.12095911,-111.39916,0.0016509608,-80.391388,647.69482,128.11943,0.18471996,57.539845
103508068.5,0.11403096,-114.24294,0.00017865538,-124.74282,652.88538,124.36279,0.24260332,-76.494461
104008064,0.11803619,-116.88201,0.0007410337,144.31079,653.42664,120.46628,0.21322998,-97.600883
104508059.5,0.11670123,-119.34937,0.00016426927,-58.524673,656.2406,116.66381,0.10774082,-126.0985
105008055,0.11594791,-120.31452,0.00077437493,21.214857,657.15723,112.89171,0.32390872,-106.66899
105508050.5,0.1172356,-124.09376,0.00048415424,69.008263,660.64563,109.11803,0.23499998,-173.7952
106008046,0.11671251,-126.78407,0.0011464427,4.8955369,662.01129,105.22946,0.034162629,148.7146
106508041.5,0.11616305,-130.01109,0.00042546325,-42.212349,664.33765,101.81192,0.2883895,-49.608124
107008037,0.116662,-132.49286,0.00089627219,-145.25787,666.81012,98.100616,0.11425145,-165.84923
107508032.5,0.1149016,-134.88287,0.00098833605,-16.243925,670.18695,94.195534,0.11592042,2.504653
108008028,0.11567844,-137.02823,0.0010466952,85.368164,672.72125,90.598824,0.11545733,-109.29356
108508023.5,0.11365599,-139.20787,0.0013060896,166.99225,674.44653,86.870934,0.040670898,11.237929
109008019,0.11571223,-142.47412,0.0012762679,-168.50166,676.18042,83.268867,0.22437285,-86.476128
109508014.5,0.11360243,-144.44595,0.0012630152,174.69737,679.50806,79.558372,0.13032961,-42.260124
110008010,0.11609847,-148.45467,0.0013985466,-48.186287,681.58691,76.12677,0.12783962,-79.851929
110508005.5,0.11482535,-150.91031,0.0002778084,54.350739,683.55133,72.37072,0.014155633,-131.84764
111008001,0.11517917,-153.15788,0.0007960489,170.88367,685.79553,68.856773,0.14318462,-178.69905
111507996.5,0.11319039,-154.20853,0.0018258442,-51.837482,686.26776,64.902954,0.2815932,-125.51797
112007992,0.11705551,-157.80298,0.0019682767,-137.20001,688.01971,61.625122,0.27431607,-73.034241
112507987.5,0.11340669,-158.87634,0.00032258956,-98.565002,691.40179,57.820927,0.18069457,168.45515
113007983,0.11544907,-162.34277,0.0013072634,12.937041,692.48163,54.23045,0.41476914,-93.359467
113507978.5,0.11571496,-166.73454,0.001332798,-79.310822,694.42767,50.899448,0.16901048,-89.138351
114007974,0.11412537,-168.04469,0.00091278023,-106.04224,696.11273,47.128773,0.23858957,-152.13681
114507969.5,0.11321577,-170.91907,0.00063804787,143.2056,697.71906,43.665489,0.22300991,177.00439
115007965,0.11673772,-172.84956,0.0023870897,-98.473785,699.71509,40.170498,0.22307526,-69.147278
115507960.5,0.1137469,-174.09721,0.0013897539,65.188065,699.73651,36.7729,0.44345513,-45.330254
116007956,0.11508087,-177.60075,0.002865728,-17.361351,702.56036,33.090073,0.093447648,26.693232
116507951.5,0.11508878,-179.24806,0.00036536038,13.18212,704.95862,29.643875,0.16125189,-157.82993
117007947,0.11403794,179.15703,0.0004667427,-151.00766,706.48474,26.015852,0.19905616,-133.729
117507942.5,0.11410821,174.02203,0.0003633739,170.32538,709.48523,22.663759,0.46445003,60.549019
118007938,0.11392246,173.1877,0.00089432823,35.662388,709.42133,19.017984,0.1737773,0.85238975
118507933.5,0.11435339,171.24234,0.00054940995,-12.231016,710.05695,15.691701,0.14255498,-90.10437
119007929,0.1157447,167.5957,0.0015955165,-178.80832,711.37427,12.232098,0.15890811,-145.04561
119507924.5,0.11973456,167.07793,0.0015138979,104.60653,711.64569,8.9786081,0.17613395,-158.0555
120007920,0.12171713,161.03369,0.00042135722,173.19824,719.11841,5.6491852,0.14285238,103.69841
120507915.5,0.11836378,159.88789,0.0012376122,54.848503,718.79919,2.113806,0.10653657,-44.848686
121007911,0.11844449,159.95093,0.0001532902,69.983437,717.48218,-1.2527779,0.22550313,-16.66785
121507906.5,0.11860926,155.83328,0.0013542658,103.44643,720.12775,-4.8689198,0.15000468,55.931225
122007902,0.12041168,152.91508,0.00070162467,90.623695,722.60608,-8.0678825,0.3661232,-95.011574
122507897.5,0.11816598,151.903,0.00057416671,-81.874542,721.79657,-11.638322,0.033185288,21.777353
123007893,0.12063152,147.38164,0.0004182409,-45.195721,726.34766,-15.008307,0.22088118,-82.049652
123507888.5,0.11796784,146.32368,0.00041761011,-99.921402,725.98401,-18.383514,0.13923441,-148.77586
124007884,0.12139324,143.28133,0.0009767029,94.580727,728.28577,-21.657965,0.21611926,-11.740167
124507879.5,0.12229419,141.63367,0.00077634264,179.99289,729.09491,-24.89678,0.059764687,165.91063
125007875,0.12182641,138.4171,0.00088880071,-104.75414,731.24219,-28.39399,0.17293811,173.65501
125507870.5,0.11870869,135.64366,0.0011149031,45.226818,732.2323,-31.815008,0.15325782,-117.10157
126007866,0.12023544,134.47026,0.0013372224,-66.045616,732.06274,-35.042786,0.49263439,-154.17259
126507861.5,0.11975925,130.9086,0.0021274916,176.28377,734.18024,-38.521797,0.16006076,18.629927
127007857,0.12282176,127.02335,0.00012839626,-171.86853,738.7276,-41.795265,0.16807322,-166.29263
127507852.5,0.12424839,125.3515,0.00020047399,-174.55298,739.29614,-44.962334,0.3088564,85.456909
128007848,0.12453842,122.90046,0.0013017799,99.362709,739.4884,-48.47625,0.066712491,6.6244421
128507843.5,0.12586032,121.80861,0.00071272766,148.06181,740.23151,-51.524097,0.053606316,-172.95146
129007839,0.12353988,120.50713,0.00087232445,70.571434,739.39453,-54.796581,0.24525382,-21.583117
129507834.5,0.12424155,115.8622,0.0015242979,-30.843887,744.5976,-58.242035,0.19750334,173.73468
130007830,0.12873963,114.65479,0.00068984053,-84.74572,744.56866,-61.467194,0.21173333,-179.48088
130507825.5,0.12596673,110.71579,0.00090110453,86.57399,747.39514,-64.710709,0.21719627,-179.12955
131007821,0.12750222,109.35827,0.00084182387,109.11295,747.40491,-67.970703,0.17117868,-177.17912
131507816.5,0.12898338,106.73033,0.0021878283,-11.365948,749.26343,-71.29776,0.048319619,-120.30228
132007812,0.12923184,104.93647,0.00066519482,117.56261,748.85242,-74.46479,0.17730057,-13.968067
