!CSV A.01.01
!Keysight Technologies,E5080B,MY59100151,A.13.70.02
!Date: Wednesday, April 01, 2020 17:44:00
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(MAG),S11(DEG),S12(MAG),S12(DEG),S21(MAG),S21(DEG),S22(MAG),S22(DEG)
20508815.5,0.81071937,134.97186,0.0011540849,-12.237698,0.17153654,-75.494423,0.61157459,106.08005
21008811,0.80425823,129.79082,0.00047621506,175.58009,0.15156163,-141.60524,0.58768803,100.6273
21508806.5,0.79899555,124.68748,0.0012461398,-73.350662,0.14176098,-133.04564,0.58294272,98.554787
22008802,0.79604393,119.54424,0.00086599361,-70.804039,0.15679961,-139.04019,0.5654614,91.962433
22508797.5,0.79466802,114.57392,0.00049765292,20.870861,0.15795055,-159.93204,0.58251518,88.084488
23008793,0.78418559,109.5384,0.0007438623,-137.02524,0.093047217,-162.80348,0.5899837,82.737167
23508788.5,0.78410012,104.16407,0.0010903941,22.028465,0.14869857,-133.51447,0.61636949,82.079033
24008784,0.7818889,99.147713,0.00073581166,-121.22263,0.28396595,-154.64578,0.57909518,77.058426
24508779.5,0.77603066,94.419632,0.00025328336,-21.517313,0.28240612,-147.78043,0.56232768,69.976143
25008775,0.76952928,89.605484,0.00072896993,-136.34378,0.28408298,-168.19411,0.6205641,68.618912
25508770.5,0.77002519,84.445015,0.00055932801,115.77891,0.25744477,-146.35445,0.57016301,64.714035
26008766,0.76608914,79.467056,0.00081396831,-137.72377,0.33184552,-154.96924,0.58441454,56.225994
26508761.5,0.76271492,74.424644,0.00055317464,67.43663,0.41968703,-150.86964,0.59925199,54.331627
27008757,0.75984937,69.432449,0.00050053309,-27.699724,0.47511783,-133.39626,0.55400038,51.974018
27508752.5,0.75582451,64.404282,0.00046027877,-82.951401,0.48878554,-161.06909,0.55410731,47.113537
28008748,0.75440019,59.407505,0.00060213474,-129.81001,0.67415255,-147.53468,0.54624444,40.60313
28508743.5,0.75165313,54.554348,0.0012059828,160.04172,0.58229172,-164.22823,0.56910551,36.995605
29008739,0.74626112,49.140915,0.0016430904,-33.255081,0.5672884,-159.06209,0.54272735,33.623444
29508734.5,0.74408102,44.665676,0.00074243825,73.266533,0.73383212,-171.86954,0.58395904,31.842562
30008730,0.74575382,39.547749,0.00045167247,-112.61576,0.8714093,-162.83942,0.53248519,26.372053
30508725.5,0.74006712,34.171314,0.00042642848,15.370274,0.95546192,-167.74841,0.57442361,24.759096
31008721,0.73959237,29.639269,0.00099894509,-151.52156,0.90842843,-161.4574,0.54563946,21.104361
31508716.5,0.73122138,24.166386,0.0007012143,135.76192,1.2427722,171.32982,0.49140117,28.426617
32008712,0.73211151,19.11462,0.0014323473,16.691809,1.2840574,143.00694,0.53361982,15.453517
32508707.5,0.7269094,14.08503,0.0012521652,-93.418831,1.1371611,157.9761,0.39655748,22.183647
33008703,0.71368563,8.7498093,0.0021498466,-131.01077,1.6460687,151.31715,0.48901141,-2.6080225
33508698.5,0.71487164,3.7806134,0.00050222478,-129.15099,2.5218499,161.16692,0.73029947,4.1891584
34008694,0.71391261,-1.6582164,0.0021593827,-93.304955,2.3311701,161.70535,0.48577625,6.4589105
34508689.5,0.71283323,-6.7027531,0.0019247156,91.791542,2.4632683,144.28171,0.57822406,-10.906673
35008685,0.70552814,-12.093396,0.000211308,20.971832,3.1139414,143.98108,0.55651492,-12.75568
35508680.5,0.69930208,-17.138733,0.00036052632,-29.043133,3.3421342,128.75204,0.57220745,-11.989854
36008676,0.69106191,-22.708231,0.0015817776,-1.3469654,4.0073352,124.22344,0.51881307,-5.326282
36508671.5,0.68418813,-28.267826,0.0020375531,-148.07613,3.6793742,115.55878,0.52766979,-35.093014
37008667,0.67098635,-33.657337,0.0021609452,113.51027,4.9189401,113.67091,0.72600144,-27.358437
37508662.5,0.66262585,-38.904472,0.0012586686,-24.621908,5.325428,100.3198,0.53187722,-31.625568
38008658,0.65597653,-44.637596,0.0010325939,168.16512,6.2827568,94.495262,0.54211032,-25.37941
38508653.5,0.63942707,-50.089108,0.00089599477,-174.7867,6.6669331,89.547607,0.71100771,-35.01329
39008649,0.62918186,-55.586994,0.0020252815,68.705818,8.1258421,79.422043,0.77629173,-45.344852
39508644.5,0.61505282,-60.783638,0.00075287552,147.55321,8.2631493,78.413551,0.62230766,-46.150192
40008640,0.60242975,-66.397987,0.00032821504,25.679491,9.1328897,71.745224,0.51857036,-58.347187
40508635.5,0.59108371,-71.586632,0.00068697846,79.622665,10.372725,65.571419,0.47659153,-44.229584
41008631,0.56977385,-76.742203,0.001454728,-162.47093,11.532074,57.976532,0.48409018,-54.263035
41508626.5,0.55875742,-82.489014,0.00042516334,-142.11124,13.878747,49.703957,0.54363686,-66.817368
42008622,0.54428566,-88.004967,0.00078212941,-55.304348,14.20369,44.75946,0.51225662,-74.43264
42508617.5,0.52899879,-92.850288,0.001520196,122.74253,15.485009,33.774334,0.59208184,-61.412998
43008613,0.51625526,-97.977844,0.00088249799,95.833427,16.356852,30.131092,0.62533814,-64.869385
43508608.5,0.49697229,-103.35521,0.0016478781,-109.00422,18.161911,22.194271,0.48740718,-71.970909
44008604,0.48505867,-108.4332,0.00089839735,-42.492474,19.906273,14.049139,0.57875323,-79.414391
44508599.5,0.46747783,-113.27167,0.001731777,106.24995,21.268824,6.3272452,0.54418236,-77.958832
45008595,0.44927007,-118.2309,0.00032809406,-82.137062,22.97938,0.64308465,0.72384739,-84.951569
45508590.5,0.43703291,-123.41043,0.0014416598,127.81458,25.33824,-6.9288826,0.46873334,-96.957024
46008586,0.42171022,-127.92027,0.0009329099,-70.18013,25.92312,-11.267449,0.66290659,-91.900131
46508581.5,0.40684876,-133.01582,0.0011191915,-103.43692,28.294394,-16.853195,0.42417166,-97.166847
47008577,0.39468411,-137.85374,0.00036508669,-86.933311,30.161875,-26.303965,0.60197014,-92.235916
47508572.5,0.37790525,-142.44299,0.0010611669,83.376083,32.813091,-31.556807,0.60427386,-100.86392
48008568,0.3645134,-146.64607,0.0001762075,91.01516,34.49474,-38.284279,0.46151459,-96.947701
48508563.5,0.34923336,-150.93715,0.0011028032,39.516125,36.709938,-44.765915,0.58896899,-105.77437
49008559,0.34025455,-155.26581,0.0012810291,-92.446075,39.523323,-50.960667,0.61211705,-102.27464
49508554.5,0.32752576,-159.53082,0.0012709867,165.37218,42.638245,-57.362545,0.5463599,-111.98227
50008550,0.31675518,-164.42059,0.0011623425,-44.787891,44.021927,-63.737339,0.67630523,-107.87625
50508545.5,0.30415845,-168.65752,0.0008684838,-20.030178,47.735264,-70.128784,0.58492696,-136.18304
51008541,0.29418132,-172.4303,0.00057515001,-68.053192,51.061642,-76.163681,0.50288594,-110.23415
51508536.5,0.28518546,-177.01308,0.00074751623,-59.333473,53.216778,-82.174263,0.57283837,-138.76501
52008532,0.2771028,179.00941,0.0008748559,64.167046,55.420677,-88.850182,0.47854125,-140.78889
52508527.5,0.26598451,174.77858,0.0012673585,32.913021,58.224648,-94.812088,0.62402469,-128.13187
53008523,0.25845087,171.00342,0.0012401128,176.16434,62.376568,-100.12778,0.58991289,-129.8782
53508518.5,0.25035632,166.72653,0.00088655186,-176.79915,65.89135,-105.91135,0.62750447,-147.96552
54008514,0.24129647,163.43808,0.00037689385,-19.445879,69.348106,-111.96938,0.56377685,-158.69417
54508509.5,0.23474185,158.86278,0.0016030279,131.01865,73.927116,-117.97099,0.59492451,-140.83958
55008505,0.2234581,155.46895,0.00090078643,60.245331,77.375336,-123.43762,0.53700662,-151.32727
55508500.5,0.22010557,151.603,0.0016074316,22.797276,80.136612,-129.1321,0.45646274,-167.26883
56008496,0.21768546,147.46368,0.00030503768,127.09782,84.680641,-135.15697,0.61076361,-155.42429
56508491.5,0.21065938,143.04015,0.0006336075,76.097824,89.22081,-140.48503,0.33105892,-170.12708
57008487,0.20172343,139.35085,0.0015682173,143.86714,93.371933,-146.39949,0.57790846,-178.44615
57508482.5,0.20366025,135.84659,0.00072739529,153.43924,97.956711,-151.77161,0.565916,-173.15833
58008478,0.19549401,132.21552,0.0014264906,-16.881708,103.07181,-156.93469,0.53295457,-173.13383
58508473.5,0.18716046,128.61398,0.0013215846,74.811729,107.89554,-163.02881,0.45783451,161.92459
59008469,0.18535386,125.91302,0.00097800524,0.52671629,112.03123,-168.20134,0.34761977,-163.65527
59508464.5,0.1818525,121.73333,0.00025665067,-62.158539,117.95032,-173.70369,0.65320367,159.99811
60008460,0.17572296,118.63026,0.00075601734,-145.16589,122.8152,-179.64639,0.46219474,169.09505
60508455.5,0.1737189,114.09414,0.0013104975,-126.02802,129.01476,174.95055,0.65641665,176.74832
61008451,0.16880888,110.81352,0.00094815576,-172.11424,133.48807,169.31456,0.51915711,153.59038
61508446.5,0.16557308,107.87097,0.0015267818,-76.152573,139.70638,164.15115,0.31856868,153.76823
62008442,0.16614644,104.25356,0.00041764509,145.11508,146.51941,159.14204,0.49727696,145.86169
62508437.5,0.15858322,101.28922,0.0014960942,-92.780159,152.35046,153.31233,0.54743713,156.50519
63008433,0.1608838,98.677368,0.0013134287,24.385038,158.97621,147.79921,0.47822955,146.10236
63508428.5,0.15591848,94.992149,0.0017529003,-38.043697,165.0919,142.15689,0.63462186,145.85423
64008424,0.15584679,91.184425,0.0014557042,160.04507,171.60808,137.17067,0.5682019,150.20105
64508419.5,0.1538762,89.122246,0.00093772617,-169.43697,178.2784,131.67323,0.28407812,139.16939
65008415,0.14912477,86.001137,0.00077018054,-45.154869,184.82669,126.24959,0.60421753,124.68462
65508410.5,0.1508902,84.633087,0.00067140814,-48.125214,192.4765,121.04904,0.58526611,142.41617
66008406,0.14724077,78.391258,0.00052217586,-49.472961,199.57036,115.34451,0.57982248,133.68578
66508401.5,0.14848429,75.989754,0.00044207479,72.747284,207.59785,109.99817,0.57002127,125.13883
67008397,0.14169386,72.457779,0.00065796659,-109.01209,213.77991,104.74954,0.42436889,107.91062
67508392.5,0.14598736,69.587601,0.0013090352,-34.175304,222.74307,99.336319,0.52567333,132.4924
68008388,0.14062755,66.736465,0.0013656686,-176.19127,229.10051,94.000969,0.41650295,133.35481
68508383.5,0.13692421,63.096764,0.00080172619,45.855289,237.23463,88.527351,0.3917858,117.35518
69008379,0.13478245,61.764751,0.0010653379,156.51254,244.8438,83.272797,0.38032147,104.45171
69508374.5,0.13802961,57.891296,0.00069823547,-10.58103,252.65569,77.868744,0.50672436,97.411797
70008370,0.13711731,53.744995,0.00043585771,-136.47314,261.26477,72.538437,0.49802795,87.516716
70508365.5,0.13438728,51.996769,0.00023572802,129.02522,268.47745,67.217865,0.29623404,92.672203
71008361,0.13639055,50.511368,0.00079174986,83.613914,278.05362,62.325211,0.34098405,119.73064
71508356.5,0.13083667,46.87183,0.00035888844,123.1115,284.78122,56.818172,0.41114625,111.70847
72008352,0.13174863,44.91021,0.00069005182,-67.939323,293.7933,51.78196,0.4982897,65.798584
72508347.5,0.13270611,39.78471,7.2364244e-005,109.23104,302.54678,46.000748,0.58893204,82.29776
73008343,0.13584065,35.819515,0.00077285495,51.848873,311.50864,40.696129,0.30179605,86.13253
73508338.5,0.12866077,35.106533,0.0016009744,-80.650696,319.25143,35.406078,0.32938364,67.146477
74008334,0.12839653,31.840635,0.0010038806,58.244652,326.6618,30.489552,0.41631731,119.02302
74508329.5,0.13027422,29.934841,0.0014896742,-54.93961,335.82672,25.114622,0.27442324,51.838593
75008325,0.13008943,26.749678,0.00059741852,141.45996,344.04736,19.882061,0.46798503,72.816986
75508320.5,0.13055131,26.577442,0.0016608299,16.020397,351.01331,14.951034,0.36231631,61.748962
76008316,0.13167381,22.682613,0.00062223541,130.963,359.65567,9.680975,0.14787181,54.25679
76508311.5,0.12683468,20.129612,0.00073201803,-92.685089,366.71786,4.6491084,0.10429369,31.644352
77008307,0.12811844,17.821159,0.00035575469,-7.2778244,374.91541,-0.53011453,0.27194014,99.05867
77508302.5,0.12492902,15.112852,0.0014445718,73.121239,381.83011,-5.6416059,0.37423593,51.398129
78008298,0.12223213,12.96629,0.0013757262,153.81245,388.62662,-10.667555,0.4385418,29.406103
78508293.5,0.12682046,8.3548908,0.00054997677,173.41937,396.62851,-15.779151,0.088369116,82.028976
79008289,0.1240421,6.5778956,0.00094869483,-62.419659,402.61703,-20.825733,0.48145351,60.48259
79508284.5,0.12427646,3.3893332,0.0012065264,80.078613,410.86829,-25.812843,0.17364827,55.251556
80008280,0.12679446,3.2530246,0.0014389111,-20.289988,419.25476,-30.702892,0.21429774,32.431953
80508275.5,0.13027756,-1.5589741,0.0014024788,-21.687004,426.10925,-35.966755,0.25510257,46.83231
81008271,0.12711486,-3.8202815,0.00045936863,165.43973,432.06274,-40.914963,0.49956134,51.441017
81508266.5,0.12285135,-6.7830653,0.0001884637,-85.00956,439.17697,-45.573212,0.33358189,5.9436455
82008262,0.12615113,-8.6302195,0.0011835507,3.2096071,445.39844,-50.665192,0.13759913,43.557655
82508257.5,0.12339938,-12.064575,0.00069093186,-96.535599,452.2738,-55.470646,0.26788506,10.026038
83008253,0.12376623,-14.30558,0.0022666312,-108.29185,457.4675,-60.445419,0.13589738,-13.966347
83508248.5,0.12279191,-15.424354,0.00053404324,-132.40036,463.99289,-64.985313,0.24607928,2.4432633
84008244,0.12324483,-19.145447,0.0015439519,-55.358864,471.2652,-69.884636,0.24448743,44.407799
84508239.5,0.12194402,-21.225424,0.00086007733,-47.85611,476.23907,-74.54557,0.21797049,-0.8270455
85008235,0.12384976,-24.122667,0.00072110613,-31.42304,482.77533,-79.395889,0.18415926,16.690521
85508230.5,0.12070499,-26.536978,0.0013058321,-165.94884,487.19058,-83.989319,0.35391918,15.472486
86008226,0.12238332,-28.516716,0.001032601,5.9763641,493.38898,-88.664459,0.23002514,3.9929185
86508221.5,0.12229322,-32.633362,0.00056676852,50.361782,497.16324,-93.413902,0.34251338,29.591587
87008217,0.12105475,-33.112701,0.0018429097,-61.862793,504.7991,-97.845467,0.17055108,12.855223
87508212.5,0.12184393,-36.04821,0.00098000211,-156.04018,508.06326,-102.45853,0.33455935,3.4168797
88008208,0.12175362,-38.20557,0.0007236852,155.2374,513.01227,-106.87849,0.13137841,69.474007
88508203.5,0.12131964,-40.519329,0.00033494833,174.44487,518.65619,-111.43344,0.1567823,34.071308
89008199,0.12077845,-40.525917,0.00098505931,-163.43954,524.95227,-115.93014,0.1325995,-6.2237415
89508194.5,0.12264952,-43.339863,0.0013302625,140.28214,529.7337,-120.46739,0.091171287,-33.100979
90008190,0.1207295,-47.603081,0.00072823407,22.371574,531.59882,-124.67621,0.35111851,-34.639668
90508185.5,0.12232421,-50.355282,0.0014314145,-16.669518,539.13361,-129.45291,0.2314516,-58.38715
91008181,0.12041182,-53.578438,0.0012094721,-82.574066,540.9613,-133.58066,0.32176799,6.028203
91508176.5,0.11773948,-54.946068,0.00058395957,138.92732,546.0462,-137.76161,0.15699366,-5.9880567
92008172,0.12073396,-57.608704,0.0010279767,172.85928,549.16754,-142.31151,0.3142986,10.551262
92508167.5,0.11904696,-59.318527,0.00051067345,-163.66858,555.84222,-146.62074,0.27758509,-34.319202
93008163,0.11866822,-61.923416,0.00050678349,-113.58091,557.33051,-150.8233,0.21560036,-24.660503
93508158.5,0.11923047,-65.826752,0.0010203752,90.389603,561.01868,-154.98164,0.16689877,46.241173
94008154,0.11875805,-66.068916,0.0012298621,-157.18642,565.8056,-159.33803,0.17455968,-84.684608
94508149.5,0.11634257,-68.503311,0.00062355003,-153.3593,568.2196,-163.42039,0.33901975,20.987705
95008145,0.12020442,-71.382072,0.0004660252,149.07582,571.02008,-167.71494,0.35761517,-36.600838
95508140.5,0.12101287,-73.62265,0.00037553351,-142.87355,577.04474,-171.99719,0.098922275,47.308079
96008136,0.11782958,-77.279274,0.00087039097,30.45652,579.14429,-176.02654,0.39766887,-64.078293
96508131.5,0.11846847,-79.494347,0.00099853938,34.751724,582.91895,179.90926,0.23958401,27.618107
97008127,0.11968217,-81.155533,0.00056645519,-159.17549,586.20752,175.79283,0.20508459,80.60981
97508122.5,0.11707039,-85.421242,0.00159168,-111.87303,588.64526,171.86908,0.10956313,35.564842
98008118,0.11677709,-84.544083,0.00027374979,-47.617901,593.3941,167.71834,0.39982164,-30.261091
98508113.5,0.11557958,-89.053169,0.00016617682,110.67316,595.81812,163.78362,0.12395541,38.963352
99008109,0.11742895,-92.078346,0.0015044357,-25.763,596.96509,159.71759,0.25654304,-87.336693
99508104.5,0.12062474,-92.741203,0.0011527743,-12.682256,600.25641,155.5641,0.073298015,176.62346
100008100,0.11719588,-95.733322,0.0012001528,92.231705,603.4472,151.72531,0.035911318,-125.94028
100508095.5,0.11508342,-98.248611,0.0019625395,49.212181,607.14642,147.81891,0.012398528,-121.44704
101008091,0.11821072,-102.77682,0.00077697716,-77.004692,607.31512,143.99796,0.14132263,-89.401314
101508086.5,0.11613663,-104.59737,0.0018999763,-45.800777,610.95197,140.09808,0.44541648,-46.451038
102008082,0.11110543,-106.26432,0.0023195536,29.197365,615.17981,136.24637,0.3765277,-31.472385
102508077.5,0.11523031,-108.98161,0.00086293533,-5.5193214,616.25317,132.2601,0.085544907,54.993771
103008073,0.1134682,-110.6755,0.00043227879,56.965416,619.32965,128.33281,0.058235947,-159.36418
103508068.5,0.11393385,-114.99322,0.0010238372,69.064308,621.60547,124.62025,0.13439958,-132.86118
104008064,0.11234991,-115.04392,0.0011145504,-26.046341,624.88239,120.67275,0.012379253,-63.414394
104508059.5,0.11201397,-117.0602,0.00080011622,146.86565,627.11414,116.90701,0.074246496,-128.82394
105008055,0.1147385,-121.16268,0.00017312287,-43.881996,627.84985,113.22859,0.24827029,-81.952446
105508050.5,0.11372434,-123.63837,0.0020479851,12.52953,631.97723,109.51894,0.10335071,-175.03581
106008046,0.11198076,-126.08836,0.0010260978,-128.45563,635.08722,105.85751,0.37084877,-37.037922
106508041.5,0.11652284,-127.97601,0.00096478261,137.6884,636.5163,101.85756,0.3729898,-51.288956
107008037,0.11365367,-132.0269,0.0014368247,126.97043,637.01556,98.458138,0.13790953,-136.14931
107508032.5,0.1113655,-133.44083,0.0018427433,154.51363,642.41058,94.520042,0.10225775,-64.357529
108008028,0.11330557,-137.01378,0.0024382919,-118.48414,643.0835,91.00621,0.088140234,-133.67209
108508023.5,0.11369983,-137.07747,0.0017434779,-40.694057,644.77393,87.274422,0.16478412,-93.481537
109008019,0.11556119,-141.14085,0.00041928884,11.391272,645.47363,83.436539,0.37503311,-86.914162
109508014.5,0.11530418,-144.25595,0.00036494274,77.223412,649.75946,79.803108,0.23352712,-7.8932304
110008010,0.11404437,-143.97258,0.00093272194,-16.205063,650.51654,76.070641,0.01696796,-64.152512
110508005.5,0.11604667,-148.1917,0.00051592488,-90.062073,652.41003,72.691689,0.22837672,142.31674
111008001,0.11314686,-151.83815,0.0011591213,65.699753,656.04797,68.887306,0.099026486,122.55709
111507996.5,0.1162809,-152.16954,0.0011251181,-167.65497,656.0426,65.19239,0.25381896,-143.51898
112007992,0.11273196,-154.68219,0.0021078016,148.66061,657.21307,61.463642,0.25037739,-44.659878
112507987.5,0.11632662,-158.31589,0.0017834352,-144.5401,657.70758,58.236637,0.0933939,63.153202
113007983,0.11185201,-161.62424,0.00022736407,138.44446,662.66931,54.538441,0.19246891,-4.4608049
113507978.5,0.11539245,-162.22673,0.00054015865,-95.401772,663.93036,51.04343,0.17922693,-164.95117
114007974,0.11383066,-166.5096,0.00046279025,165.4091,665.44293,47.573223,0.19584587,-128.09767
114507969.5,0.11324678,-168.10541,0.0011800976,-49.292061,666.17096,44.001488,0.40329027,-69.531853
115007965,0.11564296,-171.42934,0.00037003489,83.149803,668.86749,40.551216,0.21895514,-86.894775
115507960.5,0.11193464,-173.23322,0.0013338969,63.560677,673.13385,36.79784,0.37612972,-148.51266
116007956,0.11709739,-175.42853,7.8870784e-005,-149.08667,670.80005,33.516544,0.1686915,169.33356
116507951.5,0.11575999,-177.49226,0.0016140745,19.533636,674.93958,29.913988,0.27601916,-104.78981
117007947,0.11814895,179.30695,8.8156994e-005,33.061737,675.3963,26.49275,0.17054258,-72.589928
117507942.5,0.11422303,177.65788,0.0019063401,-174.25632,677.9115,22.968552,0.064759642,-35.46357
118007938,0.1178354,174.67543,0.00059403363,-64.590309,679.90332,19.435518,0.078988478,31.251585
118507933.5,0.11722856,172.4258,0.00062492286,-78.837013,680.38422,16.116276,0.14383437,164.91606
119007929,0.11646221,171.35959,0.0008864699,-159.96008,681.15015,12.416124,0.099459752,-171.09039
119507924.5,0.1186966,167.9088,0.00041303487,-72.932976,684.26196,9.0952263,0.1201804,-141.39703
120007920,0.11597481,164.7523,0.00082629616,100.88185,685.84387,5.5169468,0.21452947,-135.51511
120507915.5,0.1162571,163.46243,0.0016310319,-26.415222,686.62744,2.0719166,0.13244742,-141.68153
121007911,0.11805828,159.56509,0.00011904883,138.93037,689.31628,-1.1828241,0.26606366,-22.864645
121507906.5,0.11970075,156.65416,0.00094725937,71.030197,691.24585,-4.5764189,0.33810875,-81.457474
122007902,0.12147135,156.94885,0.0011199488,62.540451,690.75824,-7.8822646,0.32860902,-53.236862
122507897.5,0.12524836,152.59616,0.00044911413,167.83459,694.38037,-11.151025,0.091050275,24.660007
123007893,0.12274657,149.87656,0.0011033949,-31.098026,695.56738,-14.670791,0.034615081,15.516977
123507888.5,0.12110762,148.56508,0.00073682202,139.76804,695.51929,-18.061468,0.24144799,-116.88792
124007884,0.12376334,146.63574,0.00034353312,78.839935,697.51697,-21.30007,0.11030131,31.454102
124507879.5,0.12093099,143.6657,0.00051500223,13.991264,698.9967,-24.770113,0.31540072,-116.95692
125007875,0.12333244,141.18115,0.00080628565,113.17281,701.25757,-28.131046,0.24066918,-135.3521
125507870.5,0.12450328,138.43114,0.00026050941,66.871964,702.70496,-31.335699,0.34008563,172.83218
126007866,0.12260436,136.81506,0.00034937565,-49.844776,701.1322,-34.763844,0.15721697,147.46918
126507861.5,0.12218191,134.2382,0.0015530011,-165.42671,704.00269,-38.252308,0.21875122,52.537506
127007857,0.12393484,132.06145,0.0011283581,57.22942,705.59381,-41.444077,0.18404397,66.18573
127507852.5,0.1286481,130.11029,0.0013151144,31.256847,706.83124,-44.544662,0.10354601,78.591385
128007848,0.12794644,127.04749,0.0013970223,23.607983,708.6106,-48.001907,0.38189068,-94.557037
128507843.5,0.12449014,123.92973,0.0011212495,131.01367,708.32135,-51.401947,0.3433266,-39.592716
129007839,0.12684529,122.14284,0.00096667494,-21.103481,710.98529,-54.59465,0.15462065,124.3637
129507834.5,0.131245,121.59322,0.0013162941,-81.392212,712.52863,-57.626274,0.1444582,179.1089
130007830,0.13058689,117.81129,0.00091593032,-77.965408,714.25659,-61.135666,0.15144463,21.733971
130507825.5,0.12934667,115.12526,0.0012856416,-35.633156,715.59039,-64.481033,0.034826323,-78.993385
131007821,0.13052951,113.13652,0.00026362346,32.544827,715.52008,-67.649895,0.031063991,-39.001347
131507816.5,0.13009797,110.65012,0.00081057404,100.87593,716.58105,-70.886139,0.24832162,-10.518666
132007812,0.13057077,108.72189,0.0016593657,-164.86356,717.66876,-74.057716,0.2008228,-16.324553
