!CSV A.01.01
!Keysight Technologies,E5080B,MY59100151,A.13.70.02
!Date: Wednesday, April 01, 2020 18:03:42
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(MAG),S11(DEG),S12(MAG),S12(DEG),S21(MAG),S21(DEG),S22(MAG),S22(DEG)
9008919,0.96031803,-99.010544,0.00031231952,40.920456,0.034621231,17.958052,0.76860607,-131.66014
9508914.5,0.95452702,-104.55759,0.001078775,43.89362,0.051732954,7.154747,0.76688081,-139.05229
10008910,0.94776285,-110.14537,0.0004168023,86.213051,0.03266285,-125.6107,0.77377975,-142.74808
10508905.5,0.94461411,-115.74582,0.00055937795,67.217461,0.045188271,-152.78703,0.76029503,-151.03654
11008901,0.93788856,-121.29896,0.00012567254,-114.3965,0.045483835,111.70094,0.73077834,-154.86331
11508896.5,0.93278539,-126.90942,0.00069907034,-109.63718,0.033115994,-58.121563,0.68919772,-163.48546
12008892,0.92810601,-132.36768,0.00071278523,-49.751411,0.039325409,11.060415,0.71743876,-168.32053
12508887.5,0.91855592,-137.92023,0.0012211383,-29.54248,0.055756144,-70.17292,0.70236206,-173.52846
13008883,0.91170698,-143.51045,0.0011536122,-100.28506,0.095703788,77.761749,0.65612799,-177.57872
13508878.5,0.90393203,-148.97919,0.00074640958,99.429031,0.083340883,-13.279638,0.70175862,177.04868
14008874,0.89764935,-154.46849,0.00093096733,-18.579142,0.01782243,65.524681,0.65955585,171.53116
14508869.5,0.88832337,-159.93114,0.0014145048,158.56158,0.098552391,-50.021698,0.67554796,167.22762
15008865,0.88065499,-165.27687,0.00045461778,-25.511768,0.029938804,-81.030067,0.67705041,163.86559
15508860.5,0.87108654,-170.6096,0.0011853084,26.492571,0.084113896,-76.033806,0.64936727,155.23126
16008856,0.86410278,-175.81163,0.0010001581,-97.389221,0.1275999,-85.035271,0.62880164,153.01015
16508851.5,0.85856438,178.86143,0.00033442388,-114.64774,0.08436805,-30.390554,0.63705695,143.38802
17008847,0.85001385,173.53992,0.00050101831,-13.575075,0.082209915,-120.12352,0.65526748,140.05885
17508842.5,0.84453255,168.34395,0.001070614,-136.98404,0.12971538,-74.487167,0.63873488,135.35774
18008838,0.83872271,163.13785,0.00085363135,139.3203,0.15274779,-70.977234,0.64667791,130.97594
18508833.5,0.8308934,158.01762,8.7816552e-005,-35.659668,0.12433921,-71.946396,0.60941571,128.01859
19008829,0.82445318,152.64041,0.00072397274,95.570824,0.16918847,-95.716988,0.65023714,120.87881
19508824.5,0.82030237,147.46146,0.00026200403,175.23363,0.10927223,-81.545059,0.60765243,116.38147
20008820,0.81356132,142.36552,0.0003761581,123.95937,0.1260132,-133.56517,0.61173952,110.03467
20508815.5,0.81129014,137.3325,0.0010837176,-68.192909,0.13448533,-83.956039,0.58957624,104.64332
21008811,0.80731815,132.03357,0.0012692431,-112.52591,0.18674557,-124.99865,0.63169056,102.45162
