!CSV A.01.01
!Keysight Technologies,E5080B,MY59100151,A.13.70.02
!Date: Wednesday, April 01, 2020 17:41:28
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(MAG),S11(DEG),S12(MAG),S12(DEG),S21(MAG),S21(DEG),S22(MAG),S22(DEG)
36008676,0.70159918,-21.743769,0.00081018731,-145.8591,4.2180591,126.67622,0.73105061,-15.976803
36508671.5,0.70136136,-26.402102,0.0011226455,-142.63794,4.7616143,126.54741,0.56822813,-17.04476
37008667,0.68772274,-32.019966,0.00041272727,29.431173,5.4066453,111.02988,0.48654583,-20.040346
37508662.5,0.68409932,-37.734917,0.00053676974,140.15364,5.6888914,110.14012,0.45895696,-14.466831
38008658,0.67057979,-43.187405,0.00060933351,160.27972,6.986104,103.03346,0.41751647,-25.386688
38508653.5,0.65875518,-48.720112,0.00042730945,95.028206,7.6412897,94.899727,0.69889355,-39.279736
39008649,0.64961541,-53.896233,0.0015655943,84.897697,7.4874215,90.211433,0.61516786,-32.872864
39508644.5,0.63935858,-59.496925,0.0010913275,-70.523613,8.9630089,82.855217,0.47759283,-56.87883
40008640,0.62239248,-65.173355,0.0011037173,-174.4512,10.985236,77.635468,0.46589097,-29.086102
40508635.5,0.61310577,-70.779404,0.0015278155,-20.858812,11.172296,66.293709,0.46854094,-52.7267
41008631,0.59878808,-75.687561,0.00095748581,157.70622,12.412838,62.041588,0.65933329,-49.911991
41508626.5,0.5820424,-81.335274,0.0013552243,122.60173,13.506571,54.224285,0.67981184,-54.576012
42008622,0.56890833,-86.862404,0.0013301108,143.00125,15.863995,44.497108,0.64138681,-66.194107
42508617.5,0.55391014,-92.095085,0.00084655511,4.2418332,16.62129,39.534401,0.51384223,-52.093956
43008613,0.54132372,-97.395409,0.0016494773,-175.15242,18.846146,31.276649,0.4825407,-68.826584
43508608.5,0.52428669,-102.37153,0.0011110875,18.853233,20.116083,24.788366,0.53209019,-77.849884
44008604,0.50723022,-107.59829,0.0018002033,160.3363,22.17532,17.814848,0.60963738,-61.632519
44508599.5,0.49317965,-112.65591,0.0025660156,149.76068,22.957125,11.875607,0.50784016,-77.018867
45008595,0.47840685,-117.61249,0.00097495457,-42.101219,24.966955,4.3653049,0.60443085,-85.053337
45508590.5,0.46344855,-122.69212,0.0010180913,160.21455,27.5739,-1.7727419,0.63806993,-88.981918
46008586,0.44899184,-127.43974,0.00068287976,130.18202,29.124138,-8.8101673,0.54632461,-98.734978
46508581.5,0.43418476,-132.44284,0.0017559887,-154.79207,31.249161,-14.354668,0.53613222,-82.909157
47008577,0.42344159,-137.31961,0.0013554463,-58.829731,33.852058,-21.847435,0.42181817,-102.99127
47508572.5,0.40631282,-141.95558,0.0010703318,-38.547791,35.724701,-28.718521,0.64848542,-101.07643
48008568,0.39608917,-146.62245,0.00095086865,4.1061749,38.187805,-36.076466,0.36191013,-95.988411
48508563.5,0.37796119,-151.31454,0.00046740647,-105.81557,41.851624,-42.179329,0.63344979,-104.33583
49008559,0.36792427,-155.65193,0.0021792953,-133.47258,44.274601,-49.306725,0.6492008,-100.47224
49508554.5,0.355966,-160.12338,0.0022171882,-59.839787,45.949512,-54.594055,0.56644303,-98.30822
50008550,0.34202522,-164.64828,0.00060543168,-10.012165,49.803734,-60.917404,0.52461725,-125.84327
50508545.5,0.33337697,-169.05994,0.00070868596,-27.188717,52.266693,-66.871017,0.59760469,-117.59063
51008541,0.32227585,-173.21791,0.0001888908,140.66467,55.316711,-73.535271,0.60976231,-134.28117
51508536.5,0.31048417,-176.88535,0.0019807438,121.44305,58.91526,-80.455978,0.45380616,-126.60444
52008532,0.30171508,178.32854,0.00082624727,15.101895,61.98024,-85.966515,0.57744336,-136.31482
52508527.5,0.29412055,174.77991,0.0014325535,82.785423,66.182083,-91.328018,0.48820841,-138.43916
53008523,0.28553069,170.55624,0.00035719856,-104.17099,70.040184,-98.102188,0.60800725,-151.18602
53508518.5,0.27672866,166.27936,0.0016621945,78.97802,73.757416,-104.05326,0.54313403,-142.75089
54008514,0.26903141,162.0519,0.0012766877,41.031437,77.335838,-109.59708,0.52577734,-142.57399
54508509.5,0.26113066,158.64671,0.00090513448,96.968895,80.590714,-116.03175,0.62336999,-142.94597
55008505,0.2527388,154.13774,0.0008813265,-105.82966,85.918289,-121.29065,0.38604948,-148.01103
55508500.5,0.24373211,151.54439,0.00078638847,-129.4655,89.500359,-127.50164,0.67591202,-139.10028
56008496,0.24254493,147.17897,0.00082407851,-123.38835,94.918633,-133.61624,0.5783242,-156.52921
56508491.5,0.23102182,142.99646,0.00050032401,63.533691,100.27425,-139.60521,0.58632922,-169.8494
57008487,0.22891535,139.64343,0.0013854523,-77.934273,104.70419,-144.67653,0.56772274,-151.5589
57508482.5,0.22586779,135.97395,0.00060597417,-174.30937,109.7132,-150.18872,0.48243093,-159.72087
58008478,0.21925528,132.26497,0.0014371284,-45.443531,114.51176,-156.33794,0.49937579,-146.34013
58508473.5,0.21013844,128.56444,0.0014628951,-116.95682,120.33551,-162.05473,0.43796375,-178.61122
59008469,0.20663689,124.54562,0.00053241255,-5.2991896,126.80605,-167.37357,0.5482142,176.10095
59508464.5,0.20578566,121.38675,0.00071003597,12.551566,131.85123,-172.90514,0.32446775,165.17871
60008460,0.19806609,118.21661,0.0019964373,-70.039169,137.28297,-178.67589,0.43940395,171.72598
60508455.5,0.19304229,114.61446,0.00081346609,-37.046829,143.90836,175.74744,0.68031913,153.86432
61008451,0.19355705,111.83448,0.00086937757,-48.600124,151.16708,170.1608,0.39813316,155.20616
61508446.5,0.18829095,108.74385,0.0012303586,144.08749,156.916,164.58336,0.4562462,-177.9921
62008442,0.18772112,105.31438,0.001450463,84.409714,163.80637,159.64847,0.45001176,169.92159
62508437.5,0.18507065,100.90784,0.00083622086,-124.35634,170.42993,153.3856,0.40539911,149.24605
63008433,0.18089917,97.350494,0.00071986939,75.84021,176.97745,148.12704,0.43696079,144.64319
63508428.5,0.17538176,93.846703,0.0009913994,-81.810089,185.01685,142.45299,0.57875729,120.07332
64008424,0.17188865,92.358429,0.00084118731,-176.61145,190.77986,137.20618,0.61964494,132.37732
64508419.5,0.16900776,88.657867,0.0016072136,102.27188,199.53125,131.52144,0.42005673,150.90282
65008415,0.16842239,86.290756,0.00050225644,7.4755945,206.18835,126.04803,0.53872019,133.24275
65508410.5,0.16883028,82.593887,0.00041015554,119.86918,214.88939,120.81715,0.43588609,131.70512
66008406,0.16559719,79.839699,0.0018603179,-136.40964,223.5941,115.16572,0.67345029,131.4883
66508401.5,0.16575071,76.631027,0.0016581417,-78.060577,232.07748,110.09781,0.46421215,119.68755
67008397,0.1623933,72.760231,0.0011895853,12.914812,238.53093,104.39027,0.44653562,96.668839
67508392.5,0.16024622,70.225266,0.00020428575,-138.40945,248.48344,98.895325,0.49324536,123.23445
68008388,0.15678224,66.217163,0.0006820269,7.1382833,255.9713,93.175362,0.47280926,85.700623
68508383.5,0.15435272,63.247437,0.0014214852,-152.89716,264.42331,88.044281,0.4798159,109.27004
69008379,0.15434811,61.032795,0.0019834752,-65.84539,273.50928,82.504822,0.39254758,118.75024
69508374.5,0.15357788,58.42688,0.001687708,-161.35005,282.2637,77.399269,0.53332186,104.27432
70008370,0.1507515,54.292141,0.0012363787,-23.146122,290.46356,71.580139,0.45131913,89.534019
70508365.5,0.15073021,54.322075,0.00051757274,-145.49161,299.14755,66.233025,0.53564835,104.17374
71008361,0.14783967,48.836617,0.00028808214,-169.256,307.539,60.790516,0.39996701,42.130272
71508356.5,0.14924446,48.208961,0.00098583684,-163.96184,317.34103,55.511044,0.36847425,79.313515
72008352,0.14607123,44.220207,0.0016765534,5.7339211,324.16214,50.175667,0.31605497,87.940369
72508347.5,0.14384025,42.508713,0.00036734893,87.620239,333.23193,44.858685,0.51824421,90.246452
73008343,0.14341842,38.657383,0.00047044802,-73.08194,341.59064,39.68993,0.43930218,89.069107
73508338.5,0.14426158,36.90464,0.0016281675,-21.402447,352.41302,34.290829,0.3804259,71.594566
74008334,0.14597574,33.674809,0.00043196979,72.71611,359.76855,28.907553,0.30368319,63.276985
74508329.5,0.14433967,31.232946,0.00091806304,109.45396,370.11954,23.58448,0.45250189,32.89019
75008325,0.14023522,29.042719,0.0011829365,111.40579,376.39337,18.246294,0.29056931,49.906387
75508320.5,0.14702104,26.943291,0.00059615192,47.551254,387.01886,13.113905,0.095766261,84.366486
76008316,0.14212736,23.269873,0.000628974,-115.23299,393.3891,7.9311566,0.28752169,59.994328
76508311.5,0.13946067,19.923475,0.0011326143,-124.57211,400.71234,2.6532249,0.43501458,29.963989
77008307,0.13649422,17.373531,0.001590013,58.816433,408.84473,-2.4594319,0.42280883,48.572567
77508302.5,0.14030607,15.538483,0.0016605762,-145.90962,417.86368,-7.5928779,0.46155304,84.20578
78008298,0.13873196,12.726142,0.0019108306,87.459816,425.62646,-12.736928,0.43055144,41.201912
78508293.5,0.136392,10.819777,0.00086422206,-49.705681,431.78381,-17.599003,0.043961447,40.12862
79008289,0.13968511,8.5295048,0.0018532394,26.576626,440.7785,-22.692991,0.31649935,21.819313
79508284.5,0.13853148,5.9039197,0.002090713,31.256212,447.72443,-27.66647,0.6243934,33.213207
80008280,0.13725208,1.9502327,0.0013662378,-142.24811,454.67908,-32.902878,0.24857417,35.083279
80508275.5,0.1387706,-1.6920455,0.00095262477,162.3532,462.65637,-37.7514,0.39531523,45.101658
81008271,0.13577054,-1.7480628,0.0011786293,-83.146225,469.36057,-42.706356,0.18922761,-40.776997
81508266.5,0.13583949,-4.8419752,0.0016533955,156.96759,475.45065,-47.630779,0.42182124,11.830215
82008262,0.13664445,-8.5603123,0.0017825082,91.863686,481.34573,-52.683655,0.36719263,49.13464
82508257.5,0.13596325,-10.38324,0.00052574195,-30.890371,488.33389,-57.451958,0.18205093,26.842318
83008253,0.13282061,-11.614812,0.00107602,-128.50423,495.40662,-62.207027,0.29851112,13.980286
83508248.5,0.13426805,-17.382574,0.00081904687,139.53831,498.93488,-67.296265,0.11402732,-2.9094284
84008244,0.13011377,-18.153879,0.0015879534,-25.613623,506.30402,-71.722816,0.2421775,25.535212
84508239.5,0.13206014,-17.829449,0.00083992351,-7.183835,514.37891,-76.286453,0.2207188,7.9820724
85008235,0.13313261,-22.920872,0.0016621002,-108.38151,518.4151,-81.309013,0.15899749,7.5647755
85508230.5,0.13350505,-24.233637,0.0017965304,76.227898,525.74762,-86.06633,0.26947674,47.132774
86008226,0.13548526,-26.995121,0.00015210116,7.8097868,530.81671,-90.589745,0.33982012,19.021658
86508221.5,0.13392426,-28.483002,0.001762804,-18.97142,536.18018,-95.348503,0.22726071,-0.98856235
87008217,0.12772749,-30.351906,0.0017663733,-22.647171,540.30249,-99.578712,0.13669454,-22.952099
87508212.5,0.13610855,-34.461094,0.00035866784,-70.169357,545.44867,-104.43452,0.092227243,77.956177
88008208,0.13046627,-35.722481,0.00064947963,-89.750366,549.47675,-109.01128,0.10013375,30.791006
88508203.5,0.12849237,-39.038418,0.00062389974,-159.2419,553.59448,-113.21474,0.29940552,-55.274998
89008199,0.1279899,-41.432083,0.00084973482,-43.408783,559.55255,-117.70386,0.20884857,-35.755894
89508194.5,0.13171966,-43.517879,0.00096766144,129.07185,562.70367,-122.26489,0.11677805,1.4711405
90008190,0.12893873,-45.428555,0.0015441957,1.8820143,568.92389,-126.61594,0.25120434,59.798538
90508185.5,0.12941881,-49.146385,0.0016995698,64.896217,572.61707,-130.82191,0.12750551,-60.241806
91008181,0.12662676,-50.707016,0.00061192818,176.72481,577.70819,-135.34761,0.24077505,-78.127586
91508176.5,0.13072386,-54.846245,0.00011084012,100.58012,578.35217,-139.64597,0.088923156,-109.72997
92008172,0.12859415,-54.390507,0.0012794901,-75.164993,587.26587,-144.1752,0.35385361,27.049589
92508167.5,0.12813577,-58.688778,0.00046879947,-155.27943,587.67737,-148.35187,0.070308201,-26.231152
93008163,0.1257318,-58.637032,0.00054183893,-68.085655,593.95038,-152.4698,0.19434097,2.5144045
93508158.5,0.12698723,-62.046322,0.002248456,136.12523,595.13159,-156.80817,0.22513087,-104.88608
94008154,0.12727252,-65.784691,0.0016223028,-37.893581,599.3844,-160.90796,0.15265588,-52.052273
94508149.5,0.12966581,-69.00605,0.00034326149,-114.44054,600.75031,-165.2796,0.083854213,10.057128
95008145,0.12833214,-70.174675,0.00054198038,11.233213,605.51904,-169.37599,0.095976852,34.787128
95508140.5,0.12871912,-73.380806,0.00031538639,-88.588951,608.96613,-173.46342,0.17724207,-42.684475
96008136,0.12705418,-74.826355,0.00023309057,-74.364578,613.44513,-177.68341,0.1794482,-75.541138
96508131.5,0.12945348,-77.806908,0.0012773864,-86.504814,615.52814,178.25673,0.070711143,108.95444
97008127,0.12595932,-78.791908,0.00060360035,131.28299,621.05884,174.23123,0.19656898,-52.885914
97508122.5,0.12728351,-81.740402,0.00076204998,172.06422,621.99408,170.15512,0.041013658,-32.272682
98008118,0.12419496,-85.414612,0.0014980516,168.75822,624.92969,166.12753,0.23552383,-46.471279
98508113.5,0.12505879,-88.026077,0.0012884082,-21.733322,628.55261,162.17705,0.048699841,-20.115404
99008109,0.12340215,-88.751015,0.00046143646,146.87268,633.19214,158.14484,0.10397523,90.092705
99508104.5,0.12359612,-91.377251,0.00081187027,-165.81602,634.58264,154.23042,0.24049719,-36.731377
100008100,0.12500387,-94.395172,0.0015069745,-71.637161,635.42303,150.34972,0.2652539,-42.366341
100508095.5,0.12396838,-97.252258,0.00049287797,-110.0287,639.47516,146.44267,0.25066701,-79.514671
101008091,0.11947667,-96.880112,0.00146364,-75.018837,644.67596,142.34219,0.18978743,-35.027924
101508086.5,0.12171067,-101.8566,0.001090653,167.18657,645.24927,138.68671,0.31072119,-4.1878185
102008082,0.12175069,-104.92935,0.00050259882,161.40465,647.93994,134.90012,0.13922437,57.114338
102508077.5,0.11926313,-105.78037,0.0007219665,-27.353485,652.83386,130.83484,0.35663453,-27.073425
103008073,0.12356065,-110.53143,0.00073951442,137.43657,652.35394,127.01965,0.30636659,-25.461161
103508068.5,0.12194239,-110.65856,0.00061999861,-30.467951,655.04785,123.06232,0.12874176,-100.58308
104008064,0.1202679,-115.62905,0.00057437248,-54.658058,659.13116,119.51874,0.11169398,-108.69381
104508059.5,0.12174173,-116.39675,0.0015430375,40.509281,660.49884,115.64279,0.35555851,-17.41902
105008055,0.11650617,-118.72028,0.001627006,-19.497046,664.01947,111.77452,0.35461515,-116.13396
105508050.5,0.11669771,-120.13763,0.00072991988,43.550949,665.32758,107.97776,0.33814555,-169.86935
106008046,0.11725265,-124.14485,0.0010083966,149.92384,668.1554,104.35799,0.28360012,-52.571964
106508041.5,0.12188873,-125.11407,0.001620501,-130.34538,668.72864,100.51862,0.24443649,-8.1291599
107008037,0.12124909,-128.86565,0.0010228181,44.969028,670.90784,96.966644,0.39208019,-114.46809
107508032.5,0.11963789,-130.39607,0.0013782559,-15.011902,674.03998,93.145447,0.1628821,1.6931424
108008028,0.11639197,-134.1958,0.0014306712,-44.874908,677.698,89.492729,0.22985427,-178.50514
108508023.5,0.12044282,-137.59814,0.0010522907,-17.116854,677.93384,86.138016,0.13935347,-134.96049
109008019,0.11749519,-139.06078,0.00011531317,73.272812,680.18677,82.285034,0.31806466,-163.00424
109508014.5,0.11956774,-139.13286,0.001444814,64.612022,682.14221,78.468681,0.53931415,-46.512527
110008010,0.11649155,-142.20648,0.00092882593,177.64725,683.21344,74.83728,0.30546281,-144.01497
110508005.5,0.1168039,-146.23721,0.00122413,35.094894,688.63586,71.228661,0.11240938,-38.16256
111008001,0.11857285,-148.67709,0.000957424,170.40515,688.65112,67.755142,0.10871261,-156.46101
111507996.5,0.11610285,-151.09526,0.0012200589,-149.41272,689.62488,64.048119,0.25356963,-175.06548
112007992,0.12075069,-152.1812,0.0016228161,-177.38168,688.95209,60.439594,0.1356028,-61.013622
112507987.5,0.11831865,-156.136,0.00028860985,-120.9221,693.11475,57.04969,0.26698652,-134.08496
113007983,0.11741201,-159.32556,0.0009980473,-131.99373,695.65552,53.452671,0.25634593,-121.07263
113507978.5,0.12014178,-161.3094,0.00034908508,-153.67035,695.66266,49.787998,0.20440963,92.39637
114007974,0.12228847,-162.30151,0.00077129313,146.37828,697.54596,46.271317,0.26391071,-129.51202
114507969.5,0.12083521,-165.53964,0.0018306049,20.580307,699.17926,42.68964,0.18410863,120.56754
115007965,0.12252153,-169.17773,0.00031780128,136.99884,703.45697,39.289597,0.46407852,-92.975388
115507960.5,0.1186201,-171.05101,0.0010145243,-99.625847,706.85382,35.560204,0.39943582,-11.361611
116007956,0.11784342,-172.56602,0.00056881929,-27.952641,705.33466,32.058048,0.05685081,-74.380196
116507951.5,0.12358546,-175.10451,0.0011346375,44.553867,707.72516,28.958548,0.13646717,-138.47897
117007947,0.11742208,-177.17964,0.00068618375,-95.235115,709.24353,25.042383,0.13921574,45.119694
117507942.5,0.12197039,179.89478,0.00044978096,80.635231,711.42853,21.762722,0.079211771,119.71038
118007938,0.12085925,178.00624,0.00026164061,-73.912155,712.60767,18.3424,0.19833258,-73.082283
118507933.5,0.11759362,174.46713,0.00037167897,96.907265,715.09619,14.587058,0.41571254,-110.4068
119007929,0.1225038,173.1515,0.00047426048,158.47997,716.8584,11.532695,0.36456934,-111.54562
119507924.5,0.12324031,170.50182,0.0017240891,149.2394,715.57947,7.9748583,0.15971951,47.040325
120007920,0.12317301,168.14359,0.0013125775,168.81384,718.94818,4.5863595,0.27478927,171.8317
120507915.5,0.1230307,165.63351,0.00081925472,27.690689,720.28448,1.0499405,0.091429055,-118.10975
121007911,0.12284333,162.8806,0.0020000758,154.86182,723.11664,-2.2406929,0.10075481,-102.14256
121507906.5,0.12523653,159.98271,0.00089866365,-147.62146,725.11273,-5.6028533,0.27684149,126.03591
122007902,0.12254563,159.59348,0.00057433062,-15.394769,723.01868,-9.1472673,0.29400426,-136.19347
122507897.5,0.12180482,156.06059,0.00055259489,-175.66486,726.21979,-12.510759,0.066051662,75.457329
123007893,0.12339794,154.52589,0.0010031413,-76.841034,726.45239,-15.841371,0.48970619,-157.43077
123507888.5,0.12462033,150.61447,0.0023191359,-79.658577,730.26764,-19.226555,0.251829,-92.601501
124007884,0.1247613,148.78168,0.00039667316,64.200188,730.31567,-22.560799,0.26755103,-150.12808
124507879.5,0.12797008,147.02083,0.0011960117,-115.99951,732.12659,-25.833437,0.22749075,173.16005
125007875,0.12825733,145.39088,0.00042043309,-156.92615,733.43762,-29.091637,0.33082044,-172.39275
125507870.5,0.12515742,142.06256,0.0011156946,-121.87519,732.80219,-32.604675,0.21540156,122.88809
126007866,0.13044639,139.33339,0.0017258984,-48.658844,736.65356,-35.786312,0.21853037,-167.8488
126507861.5,0.12403754,138.00272,7.8904093e-005,-81.750298,735.12262,-39.251419,0.15744849,168.54927
127007857,0.1291694,134.6217,0.0006981364,38.624279,738.94592,-42.543564,0.35101068,-158.39224
127507852.5,0.12647933,134.34813,0.00079422508,-97.51368,737.32397,-45.772919,0.14424312,179.32645
128007848,0.12866907,130.57274,0.00049473241,-38.810387,740.78992,-49.106007,0.3294307,163.62059
128507843.5,0.13246813,127.72394,0.00068997371,5.0326118,744.60016,-52.302437,0.18971746,-27.960377
129007839,0.12881964,125.50437,0.0014847125,-59.148197,744.31659,-55.725018,0.18750997,-151.95135
129507834.5,0.1301056,123.45697,0.0014148687,-36.963913,745.30206,-58.972702,0.29961735,178.95328
130007830,0.13413154,121.64078,0.0013915221,164.36369,746.4787,-62.1366,0.26843074,-114.45935
130507825.5,0.1324009,118.31411,0.0010779301,-39.693398,748.16846,-65.528946,0.34550077,-173.37004
131007821,0.13193496,116.07445,0.00050616014,56.232246,749.06311,-68.676903,0.12522916,156.69531
131507816.5,0.13348494,113.07324,0.0017473256,172.6996,751.14539,-72.109344,0.2048264,83.113655
132007812,0.12998846,109.83241,0.0012855738,-155.45175,751.22504,-75.424683,0.060322672,136.1393
