!CSV A.01.01
!Keysight Technologies,E5080B,MY59100151,A.13.70.02
!Date: Wednesday, April 01, 2020 17:38:42
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(MAG),S11(DEG),S12(MAG),S12(DEG),S21(MAG),S21(DEG),S22(MAG),S22(DEG)
21508806.5,0.81253994,125.85982,0.00052575843,148.55791,0.20858884,-109.68386,0.60822999,98.33419
22008802,0.81155741,120.8976,0.0011705428,-83.397514,0.24071552,-112.23914,0.60472488,95.049713
22508797.5,0.80898356,115.65319,0.00034106104,70.999573,0.18823044,-97.285805,0.60052627,94.254631
23008793,0.80472511,110.62762,0.00057276239,170.61269,0.3852405,-109.93891,0.61353296,88.460495
23508788.5,0.80182523,105.55217,0.00021171203,88.141357,0.22643122,-115.73256,0.57973981,83.921883
24008784,0.79807389,100.90858,0.00095427659,13.947809,0.37127331,-113.82824,0.55250454,77.736153
24508779.5,0.79918498,95.89402,0.001262219,67.441292,0.18572128,-135.28252,0.59704107,77.275024
25008775,0.79102397,91.024117,0.00086150167,-143.15767,0.27828971,-137.66771,0.57384211,70.866035
25508770.5,0.79335374,85.972519,0.00071246224,99.47657,0.36271814,-136.48738,0.58269894,68.534752
26008766,0.79279304,81.001198,9.7827629e-005,27.561594,0.40578508,-167.07622,0.6028437,62.833084
26508761.5,0.78590673,76.094238,0.00097487186,-128.22562,0.42694178,-138.97717,0.58782279,59.140423
27008757,0.7841056,71.180069,0.00060970604,-33.767136,0.38989145,-135.97362,0.57285833,53.746048
27508752.5,0.78314734,66.395477,0.00044061107,76.647484,0.56051445,-151.26814,0.61588365,52.322365
28008748,0.77996635,61.78986,0.0019615025,134.70453,0.618999,-159.53807,0.58577991,45.539135
28508743.5,0.77532303,56.856613,0.00074024976,68.82608,0.56824505,-152.00114,0.59304953,44.740974
29008739,0.7767446,51.946697,0.00078451307,51.237827,0.64783144,-149.9959,0.58647496,37.901951
29508734.5,0.77587646,47.251125,7.8791694e-005,69.116409,0.65362686,-160.61589,0.60194296,34.433506
30008730,0.7724883,42.416222,0.00052097038,-34.92432,0.92839694,-156.64107,0.57639784,31.998419
30508725.5,0.77264619,37.59726,0.0014759409,30.646769,0.90410119,-174.77937,0.55008745,27.209791
31008721,0.77059996,32.584206,0.0011927453,149.43185,1.1021674,179.12247,0.59728742,14.273058
31508716.5,0.76631266,27.598141,0.00046830488,-71.976585,0.59985936,-162.37823,0.52922082,30.293859
32008712,0.75798756,22.946377,0.00195038,-5.5842571,1.2961062,164.29172,0.55703229,17.49581
32508707.5,0.76812917,17.997694,0.00079734495,24.664351,1.8854085,-178.58191,0.61755151,21.056856
33008703,0.76476669,13.811627,0.00044623346,73.589325,1.6420244,160.35995,0.51888061,5.6172409
33508698.5,0.75719076,8.8936749,0.0013106426,-155.47752,1.7951574,166.79651,0.51967591,-6.1088409
34008694,0.75943172,3.7050982,0.0010483285,-123.83827,2.2968006,149.26888,0.49675512,2.8364589
34508689.5,0.75688732,-1.2994454,0.0026972343,70.146118,2.1314731,144.86575,0.6935553,2.0393221
35008685,0.75090384,-5.8512363,0.00064896152,53.658325,2.6206002,139.17964,0.60172546,-6.7329073
35508680.5,0.7478891,-10.545664,0.001643559,-118.97037,2.3483067,146.40244,0.55148852,-9.7648735
36008676,0.74461812,-15.997618,0.0019266482,-91.077202,3.4191756,142.27013,0.55732161,-9.5489721
36508671.5,0.7413128,-20.833347,0.00035985516,-65.524071,4.074028,130.58553,0.5979774,-13.709198
37008667,0.72955304,-25.615412,0.00014122066,-27.061729,4.8001332,125.90404,0.43074319,-24.500641
37508662.5,0.73313242,-30.53875,0.0011295123,-136.17921,4.6155586,116.67247,0.60655648,-23.441732
38008658,0.72822183,-35.505505,0.0011566981,-3.3904672,5.6993389,109.12547,0.61420226,-35.435516
38508653.5,0.72118407,-40.33548,6.1056206e-005,130.40202,6.3745551,103.37423,0.56896746,-36.324238
39008649,0.70642513,-45.367943,0.0013724917,24.384468,6.5232034,97.273041,0.63191509,-40.378105
39508644.5,0.70077533,-50.114101,0.0028832897,-106.01279,7.3379254,88.341774,0.53796518,-40.690231
40008640,0.69380683,-55.244923,0.0011214676,31.2805,7.9148889,84.421135,0.59612173,-32.841488
40508635.5,0.69350702,-60.315422,0.0010503896,-162.04202,9.7301502,71.533585,0.63864785,-48.351208
41008631,0.68051094,-64.952446,0.00021785116,66.2005,10.957706,67.856758,0.67395651,-34.119389
41508626.5,0.66999161,-69.998718,0.00054721424,-33.186012,11.810478,61.314125,0.50785279,-60.144886
42008622,0.66273081,-74.679115,0.00038968044,26.017788,12.939123,55.153675,0.51830548,-54.027328
42508617.5,0.6443876,-79.551361,0.00071752176,113.01585,13.876654,50.637085,0.49600774,-65.987099
43008613,0.63610685,-84.189461,0.00032761597,170.85286,15.890779,43.658684,0.49962613,-84.112411
43508608.5,0.62428027,-88.864258,0.00087826676,161.49605,17.189659,34.651966,0.54939818,-63.344048
44008604,0.60858589,-93.717316,0.00039551107,-0.086420603,18.355026,31.058908,0.60310704,-84.363396
44508599.5,0.60333478,-98.370834,0.0011435975,62.426323,19.95647,23.542517,0.51452506,-60.595234
45008595,0.58803678,-103.0244,0.00067193026,69.538208,21.857574,15.828872,0.47938165,-69.411263
45508590.5,0.58023691,-107.55697,0.0015920107,-2.4407051,23.235374,8.8547735,0.53490287,-85.943611
46008586,0.56609845,-111.93864,0.0016049769,-166.8597,25.281609,3.5245185,0.57156521,-76.42646
46508581.5,0.55410963,-116.50733,0.0022859685,-85.292465,27.512991,-5.0921335,0.61080056,-80.385849
47008577,0.53965008,-121.00083,0.0012069663,-161.45227,29.52141,-11.912958,0.65982556,-84.528336
47508572.5,0.52909935,-125.09022,0.00037300627,-54.72646,31.099588,-17.787609,0.61243844,-97.356865
48008568,0.51665407,-129.59106,0.00025841803,-63.345783,34.683846,-26.127853,0.41563624,-114.2487
48508563.5,0.50384402,-133.95306,0.0021090975,121.19541,37.657883,-30.578764,0.53059232,-101.12122
49008559,0.49564892,-137.76289,0.00062668062,-170.64764,39.697987,-37.422264,0.71170968,-109.76272
49508554.5,0.48342308,-142.03665,0.0012823427,9.0619354,42.762718,-43.871498,0.76742411,-107.24555
50008550,0.4696753,-145.91728,0.00034541584,87.468056,45.643936,-50.539528,0.46443781,-124.90823
50508545.5,0.45953098,-150.07475,0.0019495967,-31.675055,48.061882,-55.30571,0.50641829,-104.31094
51008541,0.44765618,-154.14113,0.0015471018,-129.52774,50.824738,-62.669109,0.57236528,-131.12143
51508536.5,0.43776566,-158.09755,0.00038312931,-89.057175,54.724953,-69.197441,0.63425332,-139.53975
52008532,0.4294754,-161.9556,0.001399691,118.20042,57.497395,-75.455696,0.49590379,-130.88429
52508527.5,0.41755864,-165.81474,0.00015136262,-9.0068197,60.946056,-81.266838,0.55479431,-139.52544
53008523,0.40848091,-169.52853,0.00044542667,33.43219,65.375053,-87.008629,0.57047784,-134.49471
53508518.5,0.40105945,-173.09583,0.00039469614,7.9865794,68.99646,-92.723007,0.50301749,-135.07169
54008514,0.390535,-176.80353,0.00069779519,-113.38293,74.096512,-99.443146,0.5587312,-153.96423
54508509.5,0.38162586,179.0825,0.00084884156,-81.962868,77.143112,-105.21921,0.55460602,-136.27133
55008505,0.37225315,175.65462,0.00044647628,-115.46922,81.19664,-111.03497,0.62613153,-149.54507
55508500.5,0.36803669,172.0157,0.0007754878,104.51488,85.474083,-117.63911,0.56446493,-155.63443
56008496,0.35520801,168.58435,0.00073530804,-38.648266,90.37413,-123.30184,0.5728054,-167.45671
56508491.5,0.34855989,165.38039,0.0010961345,-173.50775,95.547157,-129.39494,0.59670413,-137.87279
57008487,0.34162766,161.48279,0.001967334,40.862556,100.42328,-135.01993,0.58012795,-168.73143
57508482.5,0.33946511,158.46101,0.0014526534,105.98118,105.73776,-140.89517,0.48407799,-172.73608
58008478,0.33428094,155.27663,0.0020714533,-0.073975176,110.81857,-146.34891,0.45350194,-176.38702
58508473.5,0.32297552,151.36859,0.00087948947,-116.03349,117.11703,-152.56247,0.52448308,172.72964
59008469,0.31683564,148.91911,0.00078587822,61.263371,121.9381,-158.27928,0.46113223,173.06607
59508464.5,0.31135923,144.58542,0.00072764937,-45.889088,127.75253,-163.7937,0.46883413,171.08882
60008460,0.3069278,141.87418,0.00011130212,-50.328903,134.49788,-169.41571,0.62442636,-178.37761
60508455.5,0.29901361,138.207,0.00043424289,-151.33464,140.84856,-174.64818,0.61026466,-179.8499
61008451,0.29774109,134.7804,0.00062192034,-160.5876,146.9892,179.21104,0.50803614,171.9312
61508446.5,0.29510388,132.088,0.0011762807,108.25997,153.64378,173.86656,0.45754519,161.60559
62008442,0.28369144,128.96326,0.00044226876,51.062004,161.37445,167.90137,0.54318935,168.68222
62508437.5,0.28251222,126.13879,0.00039779782,-103.38975,167.20586,162.36989,0.42169794,150.25357
63008433,0.27722165,122.98746,0.002018577,164.54742,174.37106,156.78355,0.60750949,151.57059
63508428.5,0.27699155,118.83008,0.0010102683,37.526657,182.99921,151.30107,0.53307539,164.80835
64008424,0.27259144,115.48624,0.0010146664,57.38081,189.95004,145.55312,0.49602261,151.74806
64508419.5,0.26938623,113.7419,0.00084873504,105.20513,197.43893,140.08189,0.43210864,163.61925
65008415,0.26566404,109.73212,0.0013285964,-98.215858,205.61604,134.34372,0.37566257,149.97459
65508410.5,0.26000229,107.71,0.00094063423,152.50063,212.98071,128.92273,0.4153282,131.20407
66008406,0.25877848,103.9543,0.00076591672,-79.864433,222.66211,123.25736,0.66355586,135.71185
66508401.5,0.25649679,101.89752,0.0013454002,31.439497,229.14253,117.87447,0.57933325,116.14046
67008397,0.25258651,97.717422,0.0012110324,1.0629102,238.47359,112.27187,0.29920375,144.49184
67508392.5,0.25033331,95.785454,0.00034554227,6.9019084,246.88799,106.84126,0.3257798,115.08661
68008388,0.24800746,92.6437,0.00043336125,-79.81073,254.92072,101.30357,0.40203038,120.27354
68508383.5,0.24482054,90.222839,0.00065935793,-83.428444,263.11499,95.942078,0.31281716,148.40218
69008379,0.24285446,86.170761,0.001710708,11.26446,273.8324,90.205017,0.4149121,128.27454
69508374.5,0.23707761,83.829391,0.00059131189,77.1968,280.95084,84.453865,0.33345002,96.721489
70008370,0.23716217,80.748192,0.00091270794,-147.58725,291.81631,78.793114,0.34652358,120.92734
70508365.5,0.23402366,78.106476,0.0016052143,132.65892,300.89639,73.406921,0.32638112,67.51664
71008361,0.23431478,74.972824,0.0011842719,0.1347468,309.42926,68.20723,0.52932405,104.14283
71508356.5,0.23331811,72.509285,0.00031194458,104.82374,318.18396,62.758095,0.27233708,99.203552
72008352,0.22456619,69.137146,0.00059565983,-34.183498,326.29697,56.926647,0.36474133,118.23566
72508347.5,0.22520567,66.958313,0.0008772774,-129.55591,336.2258,51.673248,0.47589967,90.956825
73008343,0.2277202,64.557449,0.0024375466,5.6895285,345.02347,46.608761,0.34423742,52.9062
73508338.5,0.22557166,61.22374,0.00028843255,135.91061,354.4678,40.926342,0.24645866,58.875881
74008334,0.22269824,57.769222,0.00063903519,71.273293,363.81787,35.344189,0.36113846,59.286903
74508329.5,0.2224378,55.905483,0.0011830522,138.88654,372.80191,30.232374,0.492688,47.928139
75008325,0.22313982,53.599327,0.00089380151,33.465847,380.77103,24.891237,0.33902192,85.557365
75508320.5,0.21348563,50.876442,0.00092377519,-178.44049,387.14331,19.423317,0.22118866,106.38832
76008316,0.21887212,47.864994,0.00062798691,-37.053638,398.45123,14.334988,0.28240845,34.738228
76508311.5,0.21875964,45.509468,0.00069277827,164.70367,406.4502,8.9569845,0.40221852,72.671036
77008307,0.21190691,43.308086,0.0018601369,19.009903,413.11053,3.7977252,0.38075706,22.356186
77508302.5,0.21308543,40.427837,0.00059776899,55.72588,421.75327,-1.3603719,0.15806545,34.963997
78008298,0.21207921,37.614838,0.0011839468,-162.1438,429.54303,-6.6883531,0.30524406,59.473724
78508293.5,0.20983812,34.915535,0.0010955568,-109.06455,436.96933,-11.68159,0.26465148,34.0355
79008289,0.20967089,33.245647,0.0014185047,-8.6093006,444.04529,-16.726269,0.20746212,18.58777
79508284.5,0.20879066,30.711847,0.00079063856,-68.66465,451.52051,-21.867928,0.36410698,42.587582
80008280,0.20801277,27.702429,0.0010496679,-68.061531,460.02191,-26.917255,0.34893942,18.364328
80508275.5,0.20512353,25.612003,0.0001730003,66.32711,466.65756,-31.796337,0.2635138,60.04216
81008271,0.20202075,22.437389,0.00088882662,22.993513,473.62329,-37.027287,0.35972899,22.442532
81508266.5,0.20464393,19.33127,0.00016024343,-145.80423,479.6196,-42.090763,0.3522937,46.65345
82008262,0.20511936,17.746292,0.00043331445,110.39742,487.29443,-46.769993,0.22592378,46.091637
82508257.5,0.19972764,15.063569,0.0014358452,-112.0499,494.00223,-51.718636,0.25222045,61.407314
83008253,0.20235655,12.318027,0.00054589432,-20.804825,500.60538,-56.741924,0.3224898,80.216995
83508248.5,0.19947147,9.5664711,0.00037305328,62.738483,506.03641,-61.631016,0.40078518,32.335781
84008244,0.20068732,7.481545,0.00089759065,-145.6676,512.43842,-66.383057,0.29820001,16.067665
84508239.5,0.19787297,4.4519825,0.0010636827,-132.51962,516.04877,-71.29203,0.043225013,130.01012
85008235,0.19892219,2.5572259,0.0012018692,112.58409,523.62701,-76.00547,0.20849217,50.177326
85508230.5,0.19855443,-1.6182849,0.00086863886,142.0052,527.86334,-80.903358,0.33214167,-6.138804
86008226,0.19338323,-3.0609407,0.00077290938,42.673119,535.26672,-85.162003,0.19692364,-39.888863
86508221.5,0.19494046,-6.3434243,0.0011618887,137.93079,537.67737,-90.025291,0.28885165,-30.690964
87008217,0.19651334,-7.5473337,0.00049014267,86.67318,546.60223,-94.700035,0.24103276,35.651138
87508212.5,0.19702777,-9.6471615,0.00077897403,-90.75367,550.49713,-99.460442,0.46173024,-7.0982661
88008208,0.19510712,-12.205065,0.00096715841,78.78109,555.60168,-103.97777,0.074978508,42.049194
88508203.5,0.19530502,-16.546251,0.0010210056,142.50179,558.36591,-108.57738,0.17944123,-2.8600781
89008199,0.19191392,-17.106483,0.0013482702,68.396996,564.65979,-112.81924,0.26389271,-34.220924
89508194.5,0.19458424,-20.512321,0.00072731165,93.492134,568.45685,-117.56026,0.21948934,-11.925583
90008190,0.19242828,-22.453505,0.0010000943,-162.07983,574.93964,-121.90484,0.34184977,58.707771
90508185.5,0.19261631,-25.156342,0.00066529028,-55.144016,577.57501,-126.41766,0.33216134,-37.809284
91008181,0.18683201,-26.61418,0.00083864242,-158.53708,583.25323,-130.37306,0.22697897,25.437012
91508176.5,0.18762636,-29.686525,0.0013603616,11.689082,585.82104,-134.96538,0.20312572,-143.28084
92008172,0.18847191,-31.907093,0.00077585911,175.21973,589.47864,-139.34059,0.11723821,-34.630314
92508167.5,0.19076237,-33.528034,0.001307744,68.878891,596.78644,-143.91739,0.26721942,-73.168877
93008163,0.1857961,-37.69376,0.00071646756,-7.7715087,595.20123,-148.00446,0.3596234,33.936577
93508158.5,0.18580668,-40.15094,0.00095041242,24.351776,600.00928,-152.20636,0.11980017,-55.170921
94008154,0.18684232,-41.190002,0.00043946123,-73.949524,604.19641,-156.37959,0.37004071,68.030067
94508149.5,0.18767275,-43.956238,0.00057918433,-134.76241,607.24731,-160.83556,0.076846734,111.35134
95008145,0.18726997,-46.283852,0.00084551366,-65.63414,610.64496,-164.97339,0.076903723,-38.318577
95508140.5,0.1850806,-49.871658,0.00062952819,116.70423,611.73798,-169.08789,0.2120138,-73.118416
96008136,0.18183362,-50.185268,0.001038468,-162.79826,619.74017,-173.25641,0.18684986,-91.073746
96508131.5,0.18253846,-53.365082,0.0010821216,-174.9339,620.52826,-177.35939,0.22249088,-89.587936
97008127,0.18312097,-56.483829,0.00169201,84.681564,624.40686,178.60553,0.26676872,-38.044292
97508122.5,0.18030077,-58.605846,0.0010872392,72.581909,626.89618,174.63446,0.21390961,-94.083115
98008118,0.17754342,-60.673603,0.00030005357,69.873848,631.33508,170.63148,0.29398888,-59.513535
98508113.5,0.18195063,-62.790722,0.0019502124,163.69971,634.99365,166.31944,0.26514071,-81.845726
99008109,0.17887181,-66.149696,0.00072750845,-127.97446,636.1712,162.53366,0.063935593,36.645252
99508104.5,0.1789289,-67.195709,0.0013600594,-156.0275,640.7843,158.36153,0.27135512,-64.481079
100008100,0.17510898,-71.142891,0.00055100286,179.26996,641.66406,154.71164,0.20911513,-33.981491
100508095.5,0.17642336,-72.88623,0.00015949977,136.52617,644.93396,150.62059,0.17401521,-22.730543
101008091,0.17801188,-75.509087,0.00068297028,109.35994,646.54767,146.60663,0.12982701,23.530376
101508086.5,0.17601842,-78.781647,0.0011927926,-126.98793,649.69275,142.78853,0.42569327,-28.865953
102008082,0.17608687,-80.477036,0.00026303605,-81.199608,651.07751,138.87471,0.30344313,7.5167904
102508077.5,0.17393796,-81.923264,0.0013185167,-47.107895,655.98163,134.92363,0.029210517,-29.734076
103008073,0.17737773,-85.221664,0.00097979966,34.022499,656.11176,130.88597,0.26920688,-150.13434
103508068.5,0.1712321,-88.021736,0.00059529435,-20.163754,660.08228,127.40471,0.11199825,117.85416
104008064,0.17205177,-89.974884,0.00010964274,169.01996,663.22864,123.41786,0.17009822,-80.615227
104508059.5,0.17235427,-91.958061,0.00042332808,-120.71319,664.31604,119.59732,0.045327872,-168.88699
105008055,0.17247966,-93.80024,0.0011703032,12.573785,669.72504,115.78556,0.22789545,-79.914917
105508050.5,0.16971844,-97.203865,0.0012357621,166.48698,670.1698,112.12477,0.27188006,167.21902
106008046,0.17287058,-100.01923,0.00087026344,-169.08595,670.13947,108.33735,0.32223195,-101.91348
106508041.5,0.17120698,-102.48043,0.00016901107,29.66498,673.58472,104.58354,0.14754725,-123.3406
107008037,0.16490056,-105.70787,0.00055813912,-168.4382,678.41187,100.91741,0.28422153,-61.210484
107508032.5,0.16737346,-106.84278,0.0018910341,171.63246,679.81238,97.053314,0.2557486,-112.11279
108008028,0.16520108,-109.71825,0.00099088659,-146.92526,681.87445,93.571266,0.37010506,-148.60959
108508023.5,0.16422427,-112.05616,0.00075357762,30.209728,684.94122,89.85273,0.086532347,-171.04977
109008019,0.16598961,-114.30401,0.00059624616,-149.01224,686.19617,85.989105,0.16572183,-39.517414
109508014.5,0.164662,-117.32129,0.0008865869,80.147453,686.612,82.522751,0.34257853,-127.83144
110008010,0.16403905,-118.62347,0.00026634775,16.772449,689.76813,78.649742,0.26420474,-168.58952
110508005.5,0.16121785,-121.6719,0.0014494612,-6.3485427,691.90912,74.855804,0.133946,-101.8782
111008001,0.16393147,-123.90466,0.00072767271,147.57813,693.91425,71.461555,0.32856086,-47.280479
111507996.5,0.16466133,-125.97085,0.0020408405,-39.182049,695.63947,67.841431,0.20306733,-52.182259
112007992,0.16414908,-128.12518,0.0003502607,42.971798,693.17975,64.321175,0.42504054,-159.10939
112507987.5,0.16692118,-132.19266,0.0011007548,-19.324749,698.98279,60.960239,0.15309142,-93.0662
113007983,0.16161239,-133.06465,0.00068372471,-88.195824,700.2038,57.13406,0.40271723,-104.59748
113507978.5,0.16249806,-136.05585,0.00095671025,-87.412102,700.99298,53.486023,0.11997615,174.30881
114007974,0.16293974,-138.62941,0.00065892411,-82.368828,704.28754,49.936581,0.36069226,117.85
114507969.5,0.15967289,-141.10951,0.00084416551,7.8010783,708.15094,46.439995,0.38186741,-150.67386
115007965,0.16141184,-144.51917,0.00048766439,-56.763351,708.65131,43.099907,0.19411959,-1.1426795
115507960.5,0.16257715,-145.35056,0.0017273526,-56.005268,708.05206,39.367134,0.3272469,-104.78672
116007956,0.16230167,-148.40219,0.00045811594,136.18791,711.14136,35.889915,0.39348969,-63.000366
116507951.5,0.15879123,-151.00737,0.0010127132,-107.57309,714.3205,32.106728,0.051806152,72.766144
117007947,0.1592517,-152.60538,0.00051470939,174.75597,713.71765,28.714153,0.059898317,112.43932
117507942.5,0.15919349,-156.83015,0.00040006946,-14.676513,718.37518,25.412025,0.043645807,11.395299
118007938,0.16390792,-157.60146,0.0014816491,91.029846,717.26935,21.964308,0.39653081,-37.135288
118507933.5,0.16142997,-161.06963,0.0008227923,-63.365402,721.05078,18.400148,0.1667975,-132.03757
119007929,0.15974969,-163.4845,0.00054384704,-109.86833,722.31744,14.917004,0.057374861,-152.65981
119507924.5,0.16007754,-165.44971,0.0010367947,-36.492149,721.54254,11.399376,0.14324543,-138.4673
120007920,0.16046397,-167.78654,0.0006799291,93.618835,724.62616,7.9012423,0.26870477,-173.11473
120507915.5,0.15741508,-170.49255,0.00036293152,-5.9859328,726.2771,4.4610043,0.13422011,-73.515312
121007911,0.15942074,-173.14313,0.0011516989,-3.2111361,728.50336,1.1911541,0.30574995,-114.58261
121507906.5,0.15851714,-175.41176,0.00083811616,67.423141,730.20709,-2.3373075,0.31805262,-66.003319
122007902,0.16088086,-176.8517,0.00037327959,17.433399,729.37946,-5.713613,0.46327955,-89.943993
122507897.5,0.16101094,-179.41594,0.0013000856,97.01384,732.08313,-9.054183,0.20076127,98.648117
123007893,0.16040458,177.53479,0.00049060874,-5.8207955,733.56964,-12.46652,0.159169,143.01279
123507888.5,0.161985,175.11993,0.0018706116,136.0264,735.36334,-15.666082,0.17835155,-157.12901
124007884,0.16143262,173.3558,0.0019386245,25.907471,736.06671,-19.156166,0.33474827,-97.03418
124507879.5,0.16193548,170.26695,0.0014057074,111.95512,738.172,-22.457754,0.2879968,137.58315
125007875,0.16171743,168.35034,0.001136987,-17.994188,739.25494,-25.776827,0.24637526,166.22255
125507870.5,0.15937552,165.22174,0.0010451275,-179.71115,741.52698,-29.310982,0.040397078,-109.7366
126007866,0.15989448,163.50609,0.00086394529,49.312172,740.72766,-32.684471,0.18888591,-18.985449
126507861.5,0.16045503,160.57115,0.0010275528,-13.590411,743.58722,-35.921398,0.35811606,170.79971
127007857,0.16272053,157.99695,0.00074662868,49.467304,744.64545,-39.231068,0.15934305,162.63954
127507852.5,0.16426553,157.09949,0.00056950503,176.6472,744.9209,-42.435902,0.26029247,73.969803
128007848,0.16240042,153.85458,0.0005368758,19.477831,747.00348,-45.741539,0.1757237,-121.52528
128507843.5,0.15842156,150.64815,0.0001032103,-95.273552,748.85419,-49.300465,0.068456791,82.557846
129007839,0.16558909,148.71049,0.00011955323,77.454575,750.37,-52.282589,0.23457426,-124.85179
129507834.5,0.16333479,146.34995,0.00056158105,-163.13846,751.85461,-55.757988,0.23742437,33.257164
130007830,0.16053055,144.26746,0.001491699,-45.303379,752.69287,-59.101894,0.23320375,-158.09258
130507825.5,0.16337793,141.80478,7.7341676e-005,-32.426582,754.1322,-62.141575,0.082181372,-60.680714
131007821,0.16329959,139.14058,0.0017351893,54.710941,755.22504,-65.396851,0.2563886,179.59064
131507816.5,0.16622069,136.54701,0.00035186985,-134.8504,757.39624,-68.806534,0.31464294,65.572464
132007812,0.16201502,132.90323,0.00035230455,-148.38982,759.30414,-72.097382,0.29802963,153.45694
